,Artist,Album,Song Title,Producer,Lyrics
525,Drake,N/A,Still A Player*,Metro Boomin," Yeah, ayy Ayy, yeah  Okay girl All that ass underneath that waist with the face girl Niggas can't just get the home base over date girl Takin' all them shots to the face Gotta pace, gotta pace, gotta pace, gotta pace Especially when you gotta wait Especially when you got a place girl Fake girls tryna be around, be your main girl, damn girl Guess when people around that's a really down bad girl Guess we got more in common then I thought we had girl, uh, yeah, yeah Guess we got, yeah Let 'em know how you rock Let 'em know how you rock Let 'em know how you rock Let 'em know, ayy Sometimes you just gotta let 'em knowYou might also likeEmbed"
526,Drake,N/A,Still ballin,NA,Still ballinYou might also likeEmbed
527,Drake,N/A,Still Drake (Ft. Trey Songz),Mel-Man & Dr. Dre,"Still... Whipping the chevy, still getting my tipped licked When I'm ready I still fall off intheparty like confetti It's still mad rappers, D. Dot Angelettis Still just as skinny as you met me Still keep it real, never will let another disrespect me For real, til deep in peace they rest me Still smoke cess cause I swear that they stress me And when I'm home a lot, keep the chrome a lot Cause even when I'm home I'm knowin' there ain't a lot of dudes That don't like the fact I'm blowin' Like some running shoes on the track I'm goin' Tell these other dudes they slack I'm sewin' Don't get hemmed up, I think Timmed up Cause in my mind it's the winter time all the time I'm a grind Tell em I'm a rhyme, told em that this sing got me signed Try to put me in a box I will not stay there And if I fall I will not lay there Grown man, this is not daycare A big boy game, they do not play fair But I still keep it trill and I got this chair Still uncomfortable if cops is there My fam still dysfunctional, we not repaired Still got rhymes out the asshole Still wonder why are they mad for Cause I'm in the hood like the crack-ho diesel Ask yo people, Trey still do it for the people Ride with some inter straps your whole fucking car is illegal Still pick good over evil Still play the Jesus and it's wild cause I'm still sinning Addiction still weed-puffin, giving it to women It's still my brain ready to bust up out my skull To the mic, cause my mouth to be saying shit right They saying shit like, I don't be killing it You niggas is ridiculous, eat a dick or some syphilis Die slow, still I done sucked it up Drake tell em what the fuck is up You might also like I used to cut the porch lights on And now I cut the Porsche lights on Just to let em know their foresight's wrong Where this nigga going with that obscure ice on He a lame, I'm tryna get my mature life on I asked what happen, or whats hattenin', hattenin' Hop up out the passenger and help me back the phantom in Damn, I never got to use that in a convo Never got the chance to put you back in a condo And, and, it couldn't be more true I always meant to get you that villa in Corfu Women I pass off, and money I tore through Now all I really need is the number before 2 Is it over, tell me it isn't over They told me it was easy as I get a little older, yeah right And this is what my life outro sound like Even though Dre did it this shit don't sound right I was, born to do it, born to make bomb music I flow tight like I was born Jewish Well, actually I was born Jewish I guess at this point you could say I was born foolish (ha) Yea, what about the grammy's and the bubbly What about all my fans that be loving me, I Used to chill in them spots where the trouble be But never ended up in that menage at the Double Tree What about that girl Rita down in Basque In L.A Swear I would of never cheated on your ass But you ain't give me yo number cause them niggas got to fighting Situation got me thinking and that's when I got to writing, hmm... Change these hundreds for me cashier Cause I ain't made it but I'm better off than last year, yeah And what it look like hun' I never got to make it rain but it look like fun And, uh, a king is what I'm fit to be I don't get these niggas, they a mystery I mean they talk so quiet as if it its private And they don't ever bring that shit to me, but Man I ain't live life so wrong I said fuck a couple dudes, cause I ain't like yo song Least let me tell you why I'm this way Hold on...8Embed"
528,Drake,Young Sweet Jones,Still Got it,NA,"I feel good I got some time off, Girl its been so long Did you have fun? ’cause Ima need a cab just to get me home And maybe you can call in sick And bring you to the crib and get all this, all this I know, I know I’m blunt, but how real is that? You want that feeling back?  Probably one of my realest loves ever Four page letters, and time is all better ‘Cause time heal whatever Ima need a moment ’cause moments last forever Cars with cream leather, Females are on a regular What’s the point in titles, we liking it how they tell us I’d rather stay friend with benefits till we ready Now ready, Sean Don got me feeling heavy She like “one more chance”, more problems no biggie ah It’s all good don’t take it the wrong way Ain’t nothing personal, but who this nigga in your face? We can leave together or give eachother space The night young, we should head over to my place Ha, now we laughing and all that (all that) Tell your friends they can fall back Ain’t even gotta ask twice She said what you feeling like? You might also like I feel good I got some time off, Girl its been so long Did you have fun? ’cause Ima need a cab just to get me home And maybe you can call in sick And bring it to the crib and get all this, all this I know, I know I’m blunt, but how real is that You want that feeling back? Well you should know I still got it for ya, I still got it for ya  And even though we let it go, it’s better that you know I still got it for ya, I still got it for ya  And even though we let it go, it’s better that you know I still…  Uh, ain’t no, ain’t nobody like you Heard you gotta ballplayer, but he don’t excite you I ain’t the one you gotta lie to Lay down, relax, climax, let me bite you Uh, still a, still a superfreak You know how it be when I’m rolling in the sheets Enough about me, I heard you finished your degree Just call me Genuine, ’cause I’m the same O G We was young, full of insecurities Grown up now, all we got is old memories Used to be like enemies Arguing in Barney’s, fly shit, too much pride to say sorry Problems ruined like half the day Number 24, let it fade away She gotta leave, but she wanna stay She like, how you feeling babe? Like, like, shit I feel good I got some time off, Girl its been so long Did you have fun? ’cause Ima need a cab just to get me home And maybe you can call in sick And bring you to the crib and get all this, all this I know, I know I’m blunt, but how real is that You want that feeling back? Well you should know I still got it for ya, I still got it for ya  And even though we let it go, it’s better that you know I still got it for ya, I still got it for ya  And even though we let it go, it’s better that you know I still got it for ya, I still got it for ya  And even though we let it go, it’s better that you know I still got it for ya, I still got it for ya  And even though we let it go, it’s better that you know I still  Chorus: I still got it for ya x6 And even though we let it go, it's better that you know I still got it for ya x6 And even though we let it go, it's better that you know I still1Embed"
529,Drake,Views,Still Here,40 & Maneesh & Daxz,"Doin' well, dog Yeah, me and all my Yeah, me—yeah  Me and all my niggas doin' well, doin' well, dog You not from the city, I could tell, I could tell, dog Did it, did it, did it by myself, by myself, dog Blew up and I'm in the city still, I'm still here, dog  How did I finesse all of this shit from Jane and Weston? Girls all in my bed and they don't trip off first impressions Girls all in your bed and they just ask a hundred questions I can't fuck with you no more cause you be actin' extra Do your favorite rapper like my son, like my son though Nothing mutual about my funds, 'bout my funds though All you niggas fightin' over crumbs, where the bread at? How they feel about you where you're from, where yo bed at? I don't need no pill to speak my mind, I don't need that I make people pay me for my time, yeah, I need that And I see your girl like all the time, all the time though I can't tell you if she's yours or mine but I do know  Me and all my niggas doin' well, doin' well, dog You not from the city, I could tell, I could tell, dog Did it, did it, did it by myself, by myself, dog Blew up and I'm in the city still, I'm still here, dog You might also like Oh, and I'm back, dog Oh, you just went and turned your back, dog I thought that we were family You showed me that we can't be I gotta talk to God even though He isn't near me Based on what I got, it's hard to think that He don't hear me Hitting like that 30 on my jersey, man, I'm gifted Whole lot of sixes, but I'm still like Hallelujah, Hallelujah, Hallelujah, six-point star, Lion of the Judah All my niggas ain't off rockin' Gucci, one do it, then we all gotta do it Got the key, now the door's open, and we all goin' through it Whole city at your head for the boy, I ain't even gotta call no one for it  Me and all my niggas doin' well, doin' well, dog You not from the city, I could tell, I could tell, dog Did it, did it, did it by myself, by myself, dog Blew up and I'm in the city still, I'm still—  Wow, all praise to the most high up...96Embed"
530,Drake,For All The Dogs Scary Hours Edition,Stories About My Brother,Conductor Williams & Jimmy Q,"(Conductor) Yeah, right back I walked in the studio, Noel said, ""I thought you quit"" I said ""Nah, I'm quittin' again 'cause I started again"" Gotta wait on that This like the storm before the calm, we'll get to the vacation later For real Ayy Look Look  This is the decompress before the intermission Done a lot of postgame talkin', but this one different I told Lee to put him in the car, but don't pistol whip him And definitely do not shoot his ass 'til you get permission People got a heavy misread on my disposition Talkin' loose, then hit me up after on some ""Please, Drake listen, listen"" Energy they bringin' is inconsistent I got two Virgil Benzes, one that I'm whippin' right now And the other one, I'm keepin' in mint condition And niggas bound to slip eventually like they sent permission Imagine us gettin' our validation from an ex-musician searchin' for recognition Same story every time, they heckle in repetition I'm top of the mountain, these niggas still down at base camp, they plannin' they expedition Y'all the type to catch a charge, head to the deposition And act like the rapper named after the sex position But let me tell you 'bout my brother, though Let me tell you 'bout my brother, though, for real Let me tell you 'bout my brother Man, let me tell you 'bout my brother, though My brother a tool toter, my brother a tombstoner Diamonds and violence made us bond, we grew closer Brother a clip loader, my brother a sick soldier That nigga stick'll it to you for real, he a lint roller My brother a aim botter, I bought him a Range Rover My brother a flame thrower It's like he playin' EDM, that nigga a chain smoker Niggas want smoke with us, I promise, it's game over Get your ass twist right here, he a kane roller And then you niggas whine to J Prince, like some grape growers Man, what the—? You might also like Got it to here with that shit Let me tell you 'bout my brother, though Yeah I mean, enough about me (Conductor) Let me tell you 'bout my brother, though  'Cause I'll backhand you boys with my writing hand You niggas do your shootin' on the web, you Spider-Man My brother robbin' it down to you junes like Iron Man My brother make your ace disappear like a slight of hand My brother carry bundles and extensions like hair stores It's me, him, and a white ting, we movin' like Paramore He into some shit that they call internal affairs for I'm someone he care for, I'm someone he there for My brother put some holes in your top, you a Air Force I should charge for interviews, they want me to share more A ticket just to check in with the boy, like the airport This the part of the story you wasn't prepared for Let me tell you 'bout my brother, though My brother say I'm better than everyone, he biased as fuck Blood is thicker than water, nigga, his iron is up And if you keep eyein' me down, trust me, his iron is up Your last album was buns, you niggas Hawaiian as fuck Niggas so down bad, they makin' alliances up Cliquein' up with haters that was thinkin' of signin' to us Knowin' good and well, that when I drop, they inspired as fuck Secret admirers too embarrassed, they hide in the cut CN Towerin' over you niggas, I'm giant as fuck Wait on whoever to say whatever, they quiet as fuck The city don't love you like that and they fryin' you up I can't wait for the day that you choose to retire your stuff Takin' off the sneakers 'cause you tired of tyin' 'em up That one day you wake up and tell 'em ""Enough is enough"" That's how you gon' find out you not Kobe Bryant to us Man, you not Kobe Bryant to us, at all And if them hoes really love you, then them hoes, they lyin' to us They say they miss when you got 'em wet and you dryin' them up Also don't doubt that you sent them here, and they spyin' on us Man, either way, nigga, beware of the dog, deep in my character flaws (Conductor) Humble back in 2012, now I give arrogant bars I remember blue streak with Neeks, we sharin' Lacoste Now we go for dinner and we joke about sharin' the cost Got me a ranch in the H, fuck all the carryin' cause Boy, I'm on top of the cake, just like some caramel sauce Fuck all the settlin' down, these boys married in-laws I go for dinner, they wife is there and she starin' across God forbid I take her and they suffer a terrible loss, yeah But enough about me Ha-ha, yeah1Embed"
531,Drake,Room for Improvement,S.T.R.E.S.S. (Ft. Nickelus F),Boi-1da,"Yeah, Ren, M.O.F, Haha It's Drake man, it's Drake man.Yeah Ayo Ren this that gritty shit here man I'ma have to tell them about I been through on this know what I mean HO! Southern Smoke!!!  Very few give you that truth, it's either they can't do it with lyrics Or can't do it in spirit, they cancel what they doin' The samples that they usin', can't get through the clearin' I'll handle it since they just can't get you to hear it My father's early careerin' forced my parents to split up My mother was a teacher, my father was kind of fed up With just being a florist, so the choir sang his chorus And he got back into doin' what he was doing before us Because money is an issue, your son, he gon' miss you And plus you got a wife at home cause mommy still exist too Now you lookin' for exes, you ain't never expect this You end up doing time, and me, I end up with a step-sis Nobody passing judgment, they question where the drugs went You know I hold you down because without you, I'd be a wasn't And mommy I'mma support her, I keep it all in order See her with tears in her eyes or you arrested at the border But You might also like I got stress on my shoulders Trying to keep my heart pure but this world is makin' it colder Young black man dodge your bullets trying to get older And you wonder why we turn to drugs and chain smokers IT'S STRESS MY NIGGA!!! I'm just tryna live my life cuz Make a little money, find a bunny To make my wife cuz BO!, BO!, BO!, BO! I'm just trying to live my life cuz Make a little money, find a bunny To make my wife cuz BO!, BO!, BO!, BO!  This is my life, and so the rest has kinda been cool Question what I been through I write a verse addressin' it And yes I might offend you Picture when I was in school Me being the closest thing to black And guess what rap music what I was into Rest of the kids were sheltered I never liked to fight But when someone called me a ""nigga"" I'd punch em I couldn't help it Now I'm grown I can say what it is It's parents that got these Black and Filipino nannies raisin' they kids And your daddy want it very right I make you happy, plus I'm Jewish, he don't approve I think he want you to marry white He want Sinatra at the wedding, not Barry White Cause black is black honey, even if he's very light And so I never been for dinner at they places Always brutally honest, and so I pin it to they faces I live it so the case is, whether Drake is Way ahead of his time, or inquisitive and racist I got stress on my shoulders Trying to keep my heart pure but this world is makin' it colder Young black man dodge your bullets trying to get older And you wonder why we turn to drugs and chain smokers IT'S STRESS MY N*!!! I'm just tryna live my life cuz Make a little money, find a bunny To make my wife cuz BO!, BO!, BO!, BO! I'm just trying to live my life cuz Make a little money, find a bunny To make my wife cuz BO!, BO!, BO!, BO!  Am I hot as the rest? should I strive for my spot as the best? Like girls with Double D's, I got a lot on my chest There's questions that need to be answered that's not on the test Instead of starin' at quizzes now it's models with breasts And yes, when I'm dismissed after a tedious listen I sit at home and say I should of been a pediatrician Homie, I probably could've been on TV consistent An artist like Pablo, maybe Petey's assistant And my mindset is come and get me I'm all alone at home with my mom and grandma and ain't nobody runnin' with me So, if you got the heart to come in here and kill a lady Daughter, and her grandson, nigga get the handgun If not, you gon make me call the burbs out in Richmond That have you niggas laying out on the curb, they some hitmen Last couple of months I done probably been around the world and back And I don't wanna question half the places Nick been 5Embed"
532,Drake,Heartbreak Drake,Stunt Hard (Ft. Kidd Kidd & Lil Wayne),NA,"I did it all on my own, turned a chair to a throne I'm a king in this world, stunt hard I put my whole city on to some things That they never would've known if I didn't stunt hard And every night is a premiere (yeah) If I ever disappear (look), best believe I'm comin' back, stunt hard Got rich, went broke, and got rich again (yeah) On that same shit again (alright), all I ever do is stunt hard  I tell her, I'm getting motherfuckin' busy So many spins my records is motherfuckin' dizzy Haters wanna turn to their girl and be like, ""Who is he?"" But I bet a million she tell you that's motherfuckin' Drizzy And I'm focused on my survival Keep an eye on the door and focus on my arrival Who do you look up to when you're better than your idols? And how you 'posed to look when you do it with your eyes closed I'm everything you just haven't become I spend my time trying to outdo what hasn't been done Now hopefully live to see what they say that I'm gon' be And if not I hope future does in the memory of me Get your team in order, assembly is key And all my niggas shut up at the mention of a plea They rather be apprehended and keep quiet than to be On the stand jeopardizing an inch of their loyalty Pick a lane, pick a lane, that's all I ever heard But I'm just trying to swerve, without hitting the curb That's why I spend thousands on bottles so I can pop them And take photos with hater niggas and crop them I am not them, I photoshop them out 'Cause they don't understand what I'm 'bout Yeah, the Chris Paul of this fall Sittin' this tall, I float high, goodbye, I will miss y'all You might also like I did it all on my own, turned a chair to a throne I'm a king in this world, stunt hard I put my whole city on to some things That they never would've known if I didn't stunt hard And every night is a premiere If I ever disappear (yeah), best believe I'm comin' back Stunt hard (I'm leanin') Got rich, went broke, and got rich again On that same shit again (alright), all I ever do is stunt hard  If I don't do nothin', I'mma stunt my ass off Money sittin' in the pocket, 'bout to get a passoff And I smoke that shit that smell like when you take your cast off And I got them beach bitches, like David Hasselhoff Baby I'm an acrobat Sweetie, I'm a stuntdevil You can't get on my level cause I am so unleveled I'm a young rebel and I got a babyface I need a young Pebbles, I need a stunt double Yeah, me, Drake and Kidd and you know it's trouble We got 'em drownin' in the flow, you see 'em blowin' bubbles Yeah, I stick my landin' in a freak drawers I'll have her bouncin' back like Dominique Dawes Yeah, but I ain't stuntin' these hoes I been pimpin' since Hulk Hogan was N.W.O, yeah I'm wild, Drizzy tough, and the Kid vicious The three horseman, we just need Sid Vicious Yeah, I'm on the cup of that tilt And if you hatin' on me I'll say fuck you like wilt Yeah! I'm a wilderbeast. You're just a wildebeest My two fingers make a gun and shoot and kill ya peace Yeah! Talkin big big shit I am rude, I take food from a kid picnic nigga Yeah and we can bang like bumper cars You know I stunt shit 'cause I write all Stunna bars, haha I did it all on my own, turned a chair to a throne I'm a king in this world, stunt hard I put my whole city on to some things That they never would've known if I didn't stunt hard And every night is a premiere (haan) If I ever disappear ('bout time) Best believe I'm comin' back, stunt hard (they'll know) Got rich, went broke, and got rich again On that same shit again (yeah, okay) All I ever do is stunt hard  I stunt hard, I stunt harder Boy they call me Jackie Chan in New Orleans I ball hard, So I'm a ball hogger And I go hard in my dunk like Vince Carter I hustle harder, I live in the Carter I think forward, all I see is tomorrow I need meat I'll turn your shop into a horror So if you tryin' to see more, better feed me I'm back on my grizzy like ""Izzy"" after ""gr"" Don't he look like a black grizzly in that black fur And the feds will never get me like a backwards password Black spur, ghost I'm like Pacman, Casper Vanilla Ice got 'em hangin' over the banister Ask her, am I the man? Her answer is yessir Shit, I'm tourin' state from state I played the RTA 'bout a quarter a day Now tell them bitches I did it all on my own, turned a chair to a throne I'm a king in this world, stunt hard I put my whole city on to some things That they never would've known if I didn't stunt hard And every night is a premiere If I ever disappear, best believe I'm comin' back, stunt hard Got rich, went broke, and got rich again On that same shit again, all I ever do is stunt hard1Embed"
533,Drake,N/A,Stunt on You,NA,"Uh, uh It's 10 o'clock on a Wednesday and I know you're home Drivin' up and down your street Hopin' that you'll come outside 'Cause I just got paid and I went and bought the car you wanted And I just need you to see me Childish as it seems, it'll make it all better, better Selfish as it is, this just ain't about you no Did me wrong every time we were together, -gether And that's why I'm gonna stunt on you I'm gonna stunt on you You let me go, little did you know I could've made it all on my ownYou might also like3Embed"
534,Drake,So Far Gone,Successful (Ft. Lil Wayne & Trey Songz),40,"The money (Money), cars (Cars) The clothes (Clothes), the hoes I suppose Yeah  I want the money (Money), money and the cars Cars and the clothes (Clothes), the hoes I suppose I just wanna be, I just wanna be successful I just wanna be, I just wanna be successful I just wanna be, I just wanna be successful  Drizzy Aw yeah, Trey, I fuckin' feel ya They be starin' at the money like it's unfamiliar I get it, I live it, to me there's nothin' realer Just enough to solve your problems, too much'll kill ya And when I leave, I always come right back here The young spitter that everybody in rap fear A lot of y'all are still soundin' like last year The game need change and I'm the motherfuckin' cashier Nickels for my thoughts, dimes in my bed Quarters of the kush shape the lines in my head Take my verses too serious, you'll hate me 'Cause I'm the one to paint a vivid picture, no HD Yeah, I want it all, that's why I strive for it Diss me, you'll never hear a reply for it Any award show or party, I get fly for it I know that it's comin', I just hope that I'm alive for it You might also like I want the money (Money), money and the cars Cars and the clothes (Clothes), the hoes I suppose I just wanna be, I just wanna be successful I just wanna be, I just wanna be successful I just wanna be, I just wanna be successful  Yeah, I want things to go my way But as of late, a lot of shit been goin' sideways And my mother tried to run away from home But I left something in the car and so I caught her in the driveway And she cried to me, so I cried too And my stomach was soakin' wet, she only 5'2"" And 40, that was all before I showed up And brought a thousand dollars worth of drinks and got poured up Damn, my reality just set in And even when the Phantom's leased, them hoes wanna get in I do a lot of things hopin' I never have to fit in So tryna keep up with my progress, it's like a dead-end My girl love me, but fuck it, my heart beats slow And right now the tour bus is lookin' like a freak show And life change for us every single week, so It's good, but I know this ain't the peak though 'cause I want the: I want the money (Money), money and the cars Cars and the clothes (Clothes), the hoes I suppose I just wanna be, I just wanna be successful I just wanna be, I just wanna be successful I just wanna be, I just wanna be successful  Alright well, um, alright. We... we'll fuckin' figure it out. You know what you—you know what you're doin' with it, you know, makin' it to the top. All the way to the top. Yeah, you do it for the money, and not the honey, you know what I'm sayin'? You know what I'm sayin'?  Wise words from a decent man Back when I was trying to put a ring on Alisha hand This lost boy got fly without Peter Pan And my delivery just got me buzzin' like the pizza man In-person I am everything and more I'm everywhere these other niggas never been before But inside I'm treadin' water, steady tryna swim to shore I'm on a shopping spree to get whatever is in store Yeah, just call me ""Shoppin' Bag Drizzy"" Or call me Mr. ""Damn, he ain't coppin' that, is he?"" And fans of the freshman is about to get iffy While this youngin that you doubted is about to get busy I'ma kill it, I promise, that's how I know you're mad I've always treated my city like some shoulder pads The big homie, use a flash if you must And I swear I ain't askin' for much, all I want is the... Yeah, I want the money (Money), money and the cars Cars and the clothes (Clothes), the hoes I suppose I just wanna be (Yeah), I just wanna be successful (That's all I want, man) I just wanna be, I just wanna be successful (You gotta tell 'em, Trey) I just wanna be, I just wanna be successful  Yeah, it's like I, it's like I know what I gotta say I just don't know... how to say it... to you  Uh, pardon the swag, but bitch, it's Car-tey Long bread, I don't eat shortcake, how come I can't Miss a woman like I can't miss court dates Cheese, but she's not in this portrait And yeah, life's fine, but I don't portray I'm on the other side, but it is a short gate I don't want the glow, I want the glo-ray And I'ma fuck the world, but this is just foreplay Tired of hearin' bullshit, bring on the cow shit Haven't met a smell that's stinkier than our shit And that's word to Toronto So high up, I got birds in the condo Ha, ain't that a female dog? Ask her who I am to her, and she yell, ""God"" Weezy Baby, I go re-al hard No further details, boy33Embed"
535,Drake,N/A,Successful (Demo),NA,"Alright, well, um, alright We, we'll fuckin' figure it out You know what you—you know what you're doin' with it You know, makin' it to the top All the way to the top Yeah, you do it for the money, and not the honey, you know what I'm sayin'? Hahahahahahaha You know what I'm sayin'?  Part of me wish that I could meet with all you haters in person They got a lot of feelings for me they just ain't certain How to express themself when I walk into the club And take stares like the fuckin elevators ain't workin', yeah 'Cause they know the promoter paid you You wouldn’t have come if someone hadn’t of made you You just lookin' forward to seein' woman that played you And shittin' on the men they get engaged to I swear it’s like, uh More confidence and less fear We can discuss it further when y'all manage to get here Diddy here, O here, Skinny here, Rex here And we just havin' one of those conversations 'bout next year I'ma kill it I promise this how I know you mad I've always treated my city like some shoulder pads The big homie, use a flash if you must And I swear I ain't asking for much all I want is the You might also like (Yeah) I want the money (Money), money and the cars Cars and the clothes (Clothes), the hoes I suppose I just wanna be (Yeah), I just wanna be successful (That's all I want, man) I just wanna be, I just wanna be successful (You gotta tell 'em, Trey) I just wanna be, I just wanna be successful  Yeah And I don't know if I can do that with you, you know, so2Embed"
536,Drake,N/A,Successful (Remix) (Ft. Soulja Boy & Trey Songz),40,"Part of me wished I can meet with All you haters in person, they got a lot of Feelings for me they just ain't certain. How to Express themselves when I walk into the club and Take stares like the fuckin elevators ain workin Yeah. Cause they know the promoter pays you, you wouldn't Have come if somebody hadn't of made you, you just looking Forward to seeing women that played you and shitting On the men they get engaged to, I swear it's like. Uh More confidence and less fear. We can discuss it further When y'all manage to get here. Diddy here, O here Skinny here, Rex here and we just having one of them conversations About next year. I`ma kill it, I promise that`s how I know you Mad. I've always treated my city like some shoulder pads. The Big homie use a flash if you must and I swear I ain't asking For much, all I want is the  I want the money, money and the cars Cars and the clothes, the hoes, I suppose I just wanna be, I just wanna be successful I just wanna be, I just wanna be successful I just wanna be, I just wanna be successful  Hip-hop is like school, yeah I had to Learn it. Beef is like a blank disc, yeah I had to burn it. They finally showing me Respect but I had to earn it. I'm heading to The finishing line, ain't got no time for U-turns. Today I realise that I'm not perfect Everything I did to get here wasn't really worth it Why won't they just let me be great. You fall down seven Times you stand up eight. Realise true happiness lies Inside of you. Everyday give yourself a mental shampoo The birds singing after the motherfukin` storm gone. If you Want to sing, you can always sing this song. Turn my swag On, this my theme song, there`s 95 per-cent chance that I used to Be your ringtone. I got swissel and cheese but I don't yodel Heart tatted on my neck they love my vocal You might also like  As I sit back and spit this crack and leaking On the internet and watch my haters react 50 said they can't read between the lines so I jab, uppercut, punchline after punchline I know you thinking damn Soulja going hard Right now. And I'm thinking damn this is just the Start right now. Soulja Boy is going on a renegade If life give you lemons make lemonade   Uh, no one person on this earth can change their past But every single person on this earth can start today And change their future. That`s real shit. Beezy Soulja Boy I tell 'em1Embed"
537,Drake,Scorpion,Summer Games,40 & No I.D. & Harley Arsenault & Nineteen85 & Maneesh,"I think you're changing your mind Starting to see it in your eyes I used to love a good surprise And now, I'd rather know ahead of time  You said ""I love you"" too fast So much for that, girl, summer just started And we're already done  Yeah, you say I led you on, but you followed me I follow one of your friends, you unfollow me Then you block them so they can't see You liking someone just like me I expected more from you honestly Said you want a simple life and that's not me How you go from that to endin' up with someone just like…?  How can you be angry on a night in July And be warm with me when it's freezing outside You're confusin' me Don't have me wastin' my time You might also like Yeah, you said ""I love you"" too fast So much for that, girl Summer just started, and we're already done  I kept it decent I kept you sane, I kept it peaceful, don't lie I kept it decent Even the secrets, kept it between you and I  Breakin' my heart, tearin' me apart Breakin' me down when I'm already down Breakin' my heart– breakin' my heart– breakin' my heart Breakin' my heart– breakin' my heart– Brea– brea– brea– brea– brea– brea– brea– brea Breakin' my heart, tearin' me apart Breakin' me down when I'm already down Breakin' my heart– breakin' my heart– breakin' my heart Breakin' my heart– breakin' my heart– Brea– brea– brea– brea– brea– brea– brea– brea– brea  You said ""I love you"" too fast So much for that, girl Summer just started, and we're already done How can you be angry on a night in July And be warm with me when it's freezing outside You're confusin' me, don't have me wastin' my time  Yeah, you said ""I love you"" too fast So much for that, girl Summer just started, and we're already done32Embed"
538,Drake,N/A,Summer Sixteen,40 & Boi-1da & CuBeatz," Looking, looking, looking Looking, looking, looking Looking, looking Looking Looking  Looking for revenge All summer sixteen All summer sixteen Playing dirty not clean Out in front of Four Seasons Looking like a damn football team All in the same thing All repping one thing Looking for revenge  To do what you couldn't do Tell Obama that my verses are just like the whips that he in They bulletproof Minus twenty we in Pitfield That Kai's kitchen in a Canada Goose Famous as fuck but I’m still in the cut when they round up the troops I’m just a sicko, a real sicko when you get to know me nigga I let the diss record drop, you was staying right below me, nigga We must have played it a hundred times, you was going to bed Why would I put on a vest? I expect you to aim for the head I coulda killed you the first time You don’t have to try and say it louder nigga Trust, we heard you the first time It’s nothing personal I would have done it to anyone And I blame where I came from And I blame all my day ones You know Chubbs like Draymond You better off not saying nothing Them boys they a handful Then I hit ‘em with the Hotline Chris Breezy with the dance moves Mo-G with the dance moves Ave Boy with the dance moves Jimi Hendrix with the solo Those are strings that you can’t pull Yeah, and I could really dish it out Come and get it from the source Fuck with all the word of mouth Golden State running practice at my house Nigga, what am I about? You gon’ really feel it now I’m out here… You might also like Looking for revenge All summer sixteen All summer sixteen Playing dirty not clean Out in front of Four Seasons Looking like a damn football team All repping one thing Looking for revenge  All you boys in the new Toronto want to be me a little All your exes know I like my O’s with a V in the middle You would love it if I went away or didn’t say nothing else How am I keeping it real by keeping this shit to myself? You was never gang, gang, gang, gang, you was never one of us Had us fooled for a minute there, now we done all grown up But I’m better off anyway, y’all never gon’ finish Drake Say you seeing ‘bout it when you see me man y’all never home anyway Thought of things that you shoulda said, said things that you shouldn’t say We even gave y'all the whole money play and y'all broke to this day “Oh it’s your time now” yeah, that’s what everybody say I used to wanna be on Roc-A-Fella then I turned into Jay Now I got a house in LA, now I got a bigger pool than Ye And look man, Ye’s pool is nice, mine's just bigger's what I’m saying I’m that nigga’s what I’m saying Getting things done around here How you let me run it down here? I’m not even from around here Six, six, six, six, six, soon as I’m back in the city they throw a parade I might get a key to the city and give it to Wayne Or give it to one of the young boys to carry the wave Yeah, so trust me, they’ll be out here… Looking for revenge All summer sixteen All summer sixteen Playing dirty not clean Out in front of Four Seasons Looking like a damn football team All repping one thing Looking for...  They don’t want us to have a bigger pool than Kanye192Embed"
