,Artist,Album,Song Title,Producer,Lyrics
285,Playboi Carti,N/A,Middle of the Summer (Original) (Ft. Redd Coldhearted),Pi’erre Bourne,"Hold up You know what I'm saying? You know I seen Kesha and them back there Yeah, Kesha Got muhfuckin' Redd in this bitch You know what I'm saying? Know what I'm saying, real player shit Me and my bitch, nigga Yeah, me and my ho, nigga (Yeah) We do this shit with real big, nigga (Yeah) I said we do this shit for a big boy Patek Walk in that shit, take over that bitch  I'm in the hood with niggas, don't bother me (Check it out) Thirty-five hunnid my cardigan (Check it out) Shawty gon' fuck, shawty gon' swallow me (Check it out) Shawty gon' get on top of me (What, what, what, what) All of this ice in the summertime Ain't no boy fucking with Carti, nah!  I'm in this bitch with Yung Carti (Carti) Riding 'round with the top down (What?) All of these bitches so naughty (What?) They tryna fuck on us right now (Uh) If Carti with it, then I'm ridin' (Yeah) Got a hunnid on the neck (What?) Ain't no stopping, bitch, I'm poppin' You see this Rollie and this chain (Chain) Bitch, I'm so icy, I'm cocky (Cocky) Just dropped a fifty on my jeweler (Jeweler) And told him, ""Make sure it's shiny!"" (Shiny) It's Coldhearted and she got a stick Right beside me, I'ma let it hit I ain't really with the sucker shit These niggas around me, you know they with it, yeah These niggas around me you know they with it, yeah (Yeah) They toting the Glocks and the dirty sticks, yeah (Yeah) About Coldhearted they gon' pull up quick, yeah (Yeah) They ready for war, yeah, you know they with it, yeah You might also like Me and my bitch lit, yeah, me and my homie (Yeah) We do this shit with my hitman (Yeah) You know what I'm saying? I can't really complain about shit, man (Yeah, what?) (I said we do this shit for a big boy Patek) Everything good, you know what I'm saying? (Walk in that shit with my bih Red) (Sippin' red drink nigga) Don't give a fuck what it look like  I'm in the hood with niggas, don't bother me (Check it out) Thirty-five hunnid my cardigan (Check it out) Shawty gon' fuck, shawty gon' swallow me (Check it out) Shawty gon' get on top of me (What, what, what) All of this ice in the summertime Ain't no boy fucking with Carti, nah!  Flyest bitch, yeah, you know it (Carti) Poppin' shit and I'ma show it (Yeah) Walk around with it on me (Yeah) 200 cash, I'ma blow it (Yeah) Walkin' in the strip club (What) Yeah, them bitches know my name (Yeah) Every time they show me love (Yeah) When it under the sun (What) Me and Carti in some old shit (What) I just went and bought a new thing (What) Might as well buy a new chain (What) And another fucking plain jane (What) Huh, yeah, I'm in that drop-top Lambo (What) Huh, yeah, wanna see how fast it go (What) Yeah, I'ma take him on a high-speed (Yeah) They'll never ever find me, no, they'll never ever find me (Yeah) Yeah, I'ma take him on a high-speed They'll never ever find me, no, they'll never ever find me Me and my bitch lit, yeah, me and my homie (Yeah) We do this shit with my hitman (Yeah) You know what I'm saying? We do this shit with my hitman (Yeah) Walk in that shit, take over that bitch  I'm in the hood with niggas, don't bother me (Check it out) Thirty-five hunnid my cardigan (Check it out) Shawty gon' fuck, shawty gon' swallow me (Check it out) Shawty gon' get on top of me (What, what, what) All of this ice in the summertime Ain't no boy fucking with Carti, nah! I'm in the hood with niggas, don't bother me Thirty-five hunnid my cardigan (cardigan) Shawty gon' fuck, shawty gon' swallow me Shawty gon' get on top of me I'm in the hood with niggas, don't bother me Thirty-five hunnid my cardigan (cardigan) Shawty gon' fuck, shawty gon' swallow me Shawty gon' get on top of me I'm in the hood with niggas, don't bother me Thirty-five hunnid my cardigan (cardigan) Shawty gon' fuck, shawty gon' swallow me Shawty gon' get on top of meEmbed"
286,Playboi Carti,N/A,Middle of the Summer (Studio Session)*,Pi’erre Bourne,"...(What? What? What?) Hold on... ...count up, lil' bitch, with them deads (Ooh, ooh) Sippin' that red, sippin' that Act'...You might also likeEmbed"
287,Playboi Carti,N/A,Might Just FOYB,IZAÏAH,"(Know what I'm saying, come get your bitch back) Ayy, my nigga, find your ho, nigga (Know what I'm saying) Fuck you talkin' 'bout? (Get your bitch back) Ayy, come find your bitch (Cash Carti) I just be fucking this bitch (Lil bitch, lil bitch, lil bitch) 2900 (Cash Carti, Cash Carti) Ayy, yeah, yeah  Might just go fuck on your bitch (Might just go fuck on your bitch) Might just go fuck on your bitch (Might just go fuck on your bitch) Might just go fuck on your bitch (Might just go fuck on your bitch) Might just go fuck on your bitch (Might just go fuck on your bitch) Ooh, fuck on your bitch, ooh, yeah Might just go fuck on your bitch But I'm still fucking your bitch (Your bitch) I still be fucking your bitch (I still be fucking your bitch) I still be fucking your bitch (I still be fucking your bitch) I still be fucking your bitch (I still be fucking your bitch) I still be fucking your bitch (I still be fucking your bitch) Ooh, ooh Might just go fuck on your bitch (Might just go fuck on your bitch) Might just go fuck on your bitch (Might just go fuck on your bitch) Might just go fuck on your bitch (Might just go fuck on your bitch) Might just go fuck on your bitch (Might just go fuck on your bitch) You might also like Let them folks in (Yeah) Bring them hoes in (Yeah) We got more than (What?) What you holding (Yeah) I pour them fours in (Act) I'm on kickstand (I'm on kickstand) I'm on Cleveland (I'm on Cleveland) Man, I'm on Bleveland (Man, I'm on Bleveland) I passed the jay to Rock like that nigga a big man Number (N)ine kicking shit with my partner and them (Number (N)ine, (N)ine) I pull like ten bands But that's for partner and them I see you rock with them (I see you rock with them) But you don't rock with them (But you don't rock with them) I rock with squad and them (I rock with squad) I rock with Rocky and them (I rock with Rocky) I rock with Bari and them (I rock with Bari) Don't fuck with Llari and them (Don't rock with Llari) I fucked the shawty, damn I let the shawty in They let my 40 in So I started partying, yeah  Might just go fuck on your bitch (Might just go fuck on your bitch) Might just go fuck on your bitch (Might just go fuck on your bitch) Might just go fuck on your bitch (Might just go fuck on your bitch) Might just go fuck on your bitch (Might just go fuck on your bitch) Ooh, fuck on your bitch, ooh, yeah Might just go fuck on your bitch But I'm still fucking your bitch (Your bitch) I still be fucking your bitch (I still be fucking your bitch) I still be fucking your bitch (I still be fucking your bitch) I still be fucking your bitch (I still be fucking your bitch) I still be fucking your bitch (I still be fucking your bitch) Ooh, ooh Might just go fuck on your bitch (Might just go fuck on your bitch) Might just go fuck on your bitch (Might just go fuck on your bitch) Might just go fuck on your bitch (Might just go fuck on your bitch) Might just go fuck on your bitch (Might just go fuck on your bitch) And my 40 in (And my 40 in) We start partying Pouring up a four (Yeah) Pouring up a four (What?) Fucking on your hoes (What?) And I'm trying clothes (What?) Designer my 'drobe (What?) My nigga get load My niggas get load My nigga got blow Ask a nigga foes Watch a nigga nose And I'm still fucking your bitch And I'm still fucking your bitch, yeah Might just go fuck on your bitch (Yeah)  Might just go fuck on your bitch (Might just go fuck on your bitch) Might just go fuck on your bitch (Might just go fuck on your bitch) Might just go fuck on your bitch (Might just go fuck on your bitch) Might just go fuck on your bitch (Might just go fuck on your bitch) Yeah, ooh, fuck on your bitch, ooh, yeah Might just go fuck on your bitch But I'm still fucking your bitch (Your bitch) I still be fucking your bitch (I still be fucking your bitch) I still be fucking your bitch (I still be fucking your bitch) I still be fucking your bitch (I still be fucking your bitch) I still be fucking your bitch (I still be fucking your bitch) Ooh, ooh Might just go fuck on your bitch (Might just go fuck on your bitch) Might just go fuck on your bitch (Might just go fuck on your bitch) Might just go fuck on your bitch (Might just go fuck on your bitch) Might just go fuck on your bitch (Might just go fuck on your bitch) Uh, ooh, in this bitch going crazy Uh, yeah, I'm with this shit like a baby Uh, yeah, yeah, I fuck yo bitch, she my baby Yeah, yeah, I treat yo bitch like my lady Uh, uh, shawty bend back like the Matrix Curge whip it up like the 80s I'm in the kitchen, go crazy I just want me a Mercedes5Embed"
288,Playboi Carti,N/A,Might (One Time),NA,"Turn Around, yeah Slatt, hol' on, what?, flips (What? Check it out, what? What? What? Come on) (What? What? What? Hol'on, hol'on) What? Flips, what? What?  You ain't blood, you just slime hol'up, hol'up You like to hang around all the time, hol'up You might have fuck the game one time, hol'up You might have fuck slime one time, hol'up, yeah Might just have to fuck me one time, hol'up, yeah You might just have to check me one time, hol'up, yeah You might just have to check it in on time, hol'up, yeah You might just have to check it in on time, hol'up, yeah Might just have to fuck me one time, hol'up, yeah You might just have to check me one time, hol'up You might also like2Embed"
289,Playboi Carti,Die Lit,Mileage (Ft. Chief Keef),Pi’erre Bourne,"Yeah, let's get it, bitch  Miley Cyrus (Miley Cyrus), catchin' bodies Don't care if that pussy got some mileage, mileage (Mileage) Don't care if your pussy got some mileage, mileage (Huh?) Don't care if your pussy got some mileage, mileage (Huh?) Miley Cyrus (Huh?), catchin' bodies (Huh?) Don't care if your pussy got some mileage, mileage (Nah) Don't care if that pussy got some mileage, mileage (Huh?) Don't care if your pussy got some mileage, mileage (Nah)  Ooh, ooh, Miley Cyrus (What?) Ooh, yeah, Miley, Miley (Huh?) Ooh, yeah, Miley Cyrus (Huh?) Ooh, yeah, Miley, Miley (Let's get it) Ooh, yeah, Wayne's World Ooh, yeah, Carti, Carti Ooh, yeah, Calabasas (Are you coming?) Ooh, yeah, Kendall, Kylie (Huh?) Ooh, ooh, Adidas deal (Huh?) Ooh, yeah, shoutout Kanye Ooh, yeah, crazy girls Ooh, yeah, every Friday You might also like Miley Cyrus (Miley Cyrus), catchin' bodies (Bang) Don't care if that pussy got some mileage, mileage (Mileage) Don't care if your pussy got some mileage, mileage (Huh?) Don't care if your pussy got some mileage, mileage (Huh?) Miley Cyrus (Huh?), catchin' bodies (Yeah, ayy) Don't care if your pussy got some mileage, mileage Don't care if that pussy got some mileage, mileage Don't care if your pussy got some mileage, mileage  Malibu, that's casual Got the McAdoo, fill you with gratitude I'm with them animals, it's a real nigga annual Your ho on automatic, put her on manual She gimme-imme head, Betty Boop (Top) If you're lookin' for me, I'm in Saks Fifth Avenue (Yeah) I just went and bought me some flashbangs (Huh?) You can disappear, disrespectin' that gang (Hahaha, ayy) Chopper go ra-ta-ta, ah You talkin' rarara Hmm, she got more mileage than a car And she just pulled up to the spot, spot, spot  Miley Cyrus, catchin' bodies Don't care if that pussy got some mileage, mileage Don't care if your pussy got some mileage, mileage Don't care if your pussy got some mileage, mileage Miley Cyrus (Miley Cyrus), catchin' bodies Don't care if your pussy got some mileage, mileage Don't care if that pussy got some mileage, mileage Don't care if your pussy got some mileage, mileage15Embed"
290,Playboi Carti,N/A,Mine,Pi’erre Bourne,"I got a lot on my mind I got a lot on my mind I got a lot on my mind I got a lot on my mind, yeah  I got a lot on my mind (Yeah) I got a lot on my mind, huh (Yeah) I got a lot on my mind, huh (Whoa) She got a lot on her mind, ooh (Mind) She got a lot on her mind, ooh (Yeah) I got a lot on my mind, yeah (Oh) I got a lot on my mind 16 in that ho and that 29 (29), 9 (9) (Yeah) I got AKs with the scopes and 9s (Ten), 9s (Ten) Undercover jeans and Number (N)ines (Ten), (N)ines (Ten) 16 in that bitch and that 29 (29), 9 (9) You think that she loyal, but she lyin' (Lyin'), lyin' (Lyin') I be fuckin' that bitch like she mine (Mine), mine (Mine) All my jewelry wet and it mine (Whoa), mine (Mine) Diamonds wet like seal, wet like lake (Ten), ooh, pond (Ten)  Bad bitch wanna fuck, come and lay, uh, mine, uh (Ten, ten) Smashin' on the couch, on the floor, wait, dime, what? What? I got these hoes, I got these hoes (Whoa) I got these hoes for sure (Whoa, slatt) I'm on the top like a GOAT, uh (Thot) I'm on the block with the pole, ooh (Thot) I'm on the block with a coupe, uh (Thot) I'm in Miami with coupes, ooh Nigga, we move like a cult, uh Wearin' all black like a cult, ooh I got Moncler, I got Margiela I got this motherfuckin' jewelry (Ten) Lil' boy still rockin' that Fendi, huh (Ten) Got my lil' shit from Little Italy, hey (Ten) Yeah, I fuck with the dealer, ayy (Nine) Spend a lil' check with my dentist, ayy (Whoa) (Nine) Got a lil' bitch, she cool with my bitch (Ten) Yeah, she gave me a limit, ooh, yeah (Nine) Gave me a limit, ooh, yeah (What?) Gave me a minute, uh (Whoa) Bentley coupe, Bentley coupe tinted, ayy 2900 lieutenant (Bentley coupe) I'm in the trap like a buildin' (Buildin') I'm in the trap like a buildin' (Buildin') Bitch, I be fly like the ceilin' (Ceilin') Baby girl give me that feelin' (Hold on, hold on, hold on) What? What? What? You might also like I got a lot on my mind (Yeah) I got a lot on my mind, huh I got a lot on my mind, huh She got a lot on her mind, ooh (Yeah) She got a lot on her mind, ooh (Yeah) I got a lot on my mind, yeah (Yeah) I got a lot on my mind 16 in that ho and that 29 (29), 9 (9) (Yeah) I got AKs with the scopes and 9s (Ten), 9s (Ten) Undercover jeans and Number (N)ines (Ten), (N)ines (Ten) 16 in that bitch and that 29 (29), 9 (9) You think that she loyal, but she lyin' (Lyin'), lyin' (Ten) (Lyin') I be fuckin' that bitch like she mine (Mine), mine (Mine) All my jewelry wet and it mine (Whoa), mine (Mine) (Ten) Diamonds wet like seal, wet like lake (Ten), ooh, pond (Ten)12Embed"
291,Playboi Carti,N/A,Monday through Sunday (Ft. Gunna),Oogie Mane & Forza,"Turn it up, Kesha (Oogie Mane, he killed it) Yeah, yeah Check, ha You know who I'm fuckin' with Slatt, slatt, slatt  (Beep, beep) Hundred thousand  (Go, go) Yeah, yeah (Beep) Skrrt, skrrt, skrrt (Beep) Skrrt, skrrt (Check it out)  These niggas so cap, ain't G, uh (Yeah) Got a lil' bitch in my seat, yeah, she holdin' the piece (Holdin' it), ooh Got a lil' bitch in my team, yeah, she holdin' the heat, uh, yeah (Hold up) Put a lil' bitch on a jet, uh, what? Ooh, what? What? (Yeah)  Quarter million in a week All of these hoes are wet Told a lil' bitch come see (Yeah, bitch, come see) All of my drip, ooh All of my niggas gunners (All of my drip) All of my niggas is gunners (What?) Niggas, they runnin' (What? Hold up) Countin' the money (What? Count up) Monday through Sunday (Yeah, yeah) Countin' the money (Woah) Monday through Sunday (Monday through Sunday), yeah, ooh Chasin' them hundreds (Chasin' them hundreds) Chasin' that money (Hold up, yeah) Monday through Sunday, ooh (Yeah) Yung Carti be on it (All of the cash) A nigga be on it A nigga be on it We countin' this money (What? Yeah) Monday through Sunday, uh My diamonds, they lookin' too sunny (Yeah, what? Woah) I be your dad (What?) These niggas, they lookin' like sonny (Yeah, yeah) You might also like Run through that money, uh, uh Diamonds Dasani, uh, uh Carats and bunnies Cut through the cutlass (Yeah) Hop out the frog (What?) We ain't got a budget (What?) Yung Gunna a dog (Check it out) You lil' niggas puppies The Rollie is flooded (Yeah, yeah) Sky-Dweller a hundred (Huh) All of my cups, they be muddy (Yeah) The shit that you doin', we done done it (Check it out) Put VVs inside a Bulgari I ice out the skeleton, look like Carti (On gang) I got seventy K for a party (Gang) Came with me and two hoes in a 'Rari (Yeah, what? Yeah, yeah, what? What? Ooh, what?) Niggas more cap than G (Yeah) These niggas like cap, they G (Ooh) These niggas more cap than G (What?) These niggas more cap than G (What?), ooh Fuck a lil' bitch in my seat, yeah (Yeah) You do more cap than G (What?) Hop in a frog then leap (Leap) Hop in a frog then leap (Leap) Got a lil' tool in the seat (Bitch) All this juice on me (What?) Got a lil' bitch with me (Me) Got a lil' bitch with me Got a lil' bitch on me Ridin' in a new two-seats (Got it) They caressin' my feet Yung Gunna stackin' these Gs Fuck that bitch like one, two, three (Ooh) Make her count receipts Better put your thot on a leash (Bitch) Yeah, she tryna fuck with me Ayy, yeah, yeah, spend that cash through the week (Beep) Goin' on shoppin' sprees (Bands) Rock Off-White in my sleep (Yung Gunna) I just left the mall, uh, ooh, RIP, yeah Rockin' VLONE jeans, I keep drip on me (Yeah) VLONE jeans (Hold up, hold up) Drip on me (Hold up, hold up) When I'm on the scene (Hold up, hold up) TMZ (Hold up, hold up) Follow me (Hold up, hold up) Make her follow me (Hold up, hold up) Updating your status but I'm on the street (Check it out) Updating your status, bitch, I'm in the street (Hold up) Keep it in the bookbag, I keep the heat You don't wanna get toetagged, get out the streets Count up a quarter million just in a week (What? What? Yeah) Quarter million in a week, uh All of these hoes are wet (Hold up) Told a lil' bitch come see (Yeah) All of my drip All of my niggas gunners All of my niggas is gunners (What?) Niggas, they runnin' (What?) Countin' the money (What? What?) Monday through Sunday (What? What?) Countin' the money (What? What?) Monday through Sunday (What? What?, uh) Chasin' those hundreds Chasin' that money (Yeah) Monday through Sunday (Uh, uh) Yung Carti be on it (What? What?) A nigga be on it A nigga be on it We countin' this money (What? Yeah) Monday through Sunday, uh My diamonds they lookin' too sunny (What? What?) I be your dad (What?) These niggas, they lookin' like sonny (Yeah, yeah)10Embed"
292,Playboi Carti,death in tune,​money counter,MexikoDro,"Ayy Beat Ayy, ayy (Pluggz) Money counter, fuck a bank Money counter, fuck a bank (Cash Carti) Uh, ayy, ayy, yeah (Carti, Cash Carti) Yeah, ayy (Yeah), ayy, ayy (Pluggz)  Robin jeans with the wings She pop a bean and fuck my team (Fuck my team, yeah) Ridin' with a triple beam and I put that shit on everything Lookin' like I robbed a bank Triple Cs made her faint Servin' fiends, switchin' lanes Money counter, fuck a bank (Pluggz) Money counter, fuck a bank Money counter, fuck a bank Triple Cs made her faint Servin' fiends, switchin' lanes Money counter, fuck a bank Money counter, fuck a bank Money counter, fuck a bank Money counter, fuck a bank You might also like Uh, on my jewelry, man I spent that on my jewelry, man, uh On my jewelry, man I can't tuck no jewelry, man, uh Really 'bout them bands I'm like, ""Fuck the jury, man,"" uh (Bands, bands, bands) Nigga, ain't playin' Boolin' with my toolie, man, uh (Pluggz) With my Toolie, man Trappin' with my fully mag, uh With my fully mag (Trap) Blowin' on that stupid stank (Yeah) It was just the other day (Yeah) Damn, I couldn't make a play (Yeah) All a nigga had was faith (Yeah) Now I'm countin' every day, yeah (Yeah, every day, yeah, Cash Carti)  Robin jeans with the wings She pop a bean and fuck my team (Fuck my team, yeah) Ridin' with a triple beam and I put that shit on everything Lookin' like I robbed a bank Triple Cs made her faint (Pluggz) Servin' fiends, switchin' lanes Money counter, fuck a bank Money counter, fuck a bank Money counter, fuck a bank Triple Cs made her faint Servin' fiends, switchin' lanes Money counter, fuck a bank Money counter, fuck a bank6Embed"
293,Playboi Carti,N/A,Money & Drugs,​jetsonmade & ​star boy,"Had to switch it up on my bitch (Yeah) Had to switch it up on my niggas (Uh) Had to switch it up on my bitch (Uh) Had to switch it up on my niggas Yeah, maybe I'll pop out (Yeah) I’m gonna pop out (Yeah) I did the drive-by (Yeah) Nigga wanna hide-out (Yeah) We with that, pop out (Yeah) We just wanna pop out (Yeah) We did the pop up (Yeah) I hope the opps pop out (Yeah, yeah, yeah, yeah-yeah)  Yeah, uh (Yeah) Money and drugs, money and drugs (Yeah, drugs) Money and drugs, money and drugs, yeah, yeah (Uh-huh) Money and drugs, money and drugs (Hell yeah) Money and drugs, money and drugs, uh-huh (Yeah) Money and drugs, I'm fallin' in love, uh-huh (Yeah) Money and drugs, I’m fallin' in love, uh-huh Money and drugs, I'm fallin' in love, uh-huh  Money and drugs, I fell in love, uh-huh It's money and drugs, it's money and drugs, uh-huh D-R-U-G-S, drugs, uh-huh Shawty on me, G's up, uh-huh Molly, it's gon’ please her (Yeah, hold up, yeah) Molly, it’s gon' please her (Yeah, huh) I like driving the SRT’s (Huh, yeah-huh) I fucked that bitch for no reason, uh-huh I fucked that bitch and now it's sayonara (Yeah) All these bitches gettin' borin' (Hold up) Too many old hoes, my bitch imported (Yeah) I got bitches, yeah, that’s important (Yeah) Treat that bitch like a dog (Hold up) Yeah, bitch like a dog Yeah, I be with my dogs (Hold up) Too many motherfuckin' money (Hold up) House came with four floors, yeah We got all this water, yeah, yeah, that bitch is flooded, yeah Yeah, that shit nautical, yeah, I'm surfin' on 'em (Yeah) You might also like Yeah, uh (Yeah) Money and drugs, money and drugs (Yeah, drugs) Money and drugs, money and drugs (Uh-huh) Money and drugs, money and drugs (Hell yeah) Money and drugs, money and drugs, uh-huh (Yeah) Money and drugs, I'm fallin' in love, uh-huh (Yeah) Money and drugs, I'm fallin' in love, uh-huh (Yeah) Money and drugs, I'm fallin' in love, uh-huh21Embed"
294,Playboi Carti,N/A,Money (YSL Cheetah),F1LTHY & ​star boy & Outtatown,"Lil' bitch, she fucked my T— (Wake up, F1LTHY) (Star boy, you're my hero)  I just fucked on this lil' bitch, she fucked my T up I just walked outside, YSL cheetah I got all these diamonds on me, yeah, I'm T'd up Yeah, I woke up with them racks, you know I'm G'd up Uh, shawty know I'm D'd up I just kicked that bitch out, oh yeah, I'm fed up (Yeah) I just got like all this fucking cheddar, uh-uh I could make it rain, change the weather, uh-uh I got all these hoes, yeah, come get some, uh-uh I got all these hoes, yeah, come get some, yeah Diamonds on my wrist, yeah Yeah, money on my dresser, oh-oh, yeah We got all these guns, yeah, oh yeah Geeked up like a professor, uh-uh  I put money on my enemies, yeah I put money on my enemies, yeah I put money on my enemies, yeah I put money on my enemies, yeah I put money on my enemies, yeah I put money on my enemies, yeah I put money on my enemies, yeah I put money on my enemies, yeahYou might also like4Embed"
295,Playboi Carti,N/A,Money/YSL Cheetah v2,F1LTHY & ​star boy,"Uh, one on one Homixide It's only up, yeah (I got some)  It's only up, yeah, uh You can get wrecked, yeah, yeah You can get hit, yeah, yeah You better duck, yeah, yeah Homixide shit, yeah, uh Homixide, Homixide, Homixide Homixide shit, yeah, huh Ride with the blick, yeah, yeah We get the whip, what? What? I beat the whip, yeah, yeah I got some kicks, yeah, yeah I got a switch, yeah, yeah I got a dime, yeah, yeah We fuck all the time, yeah, yeah Ride with the blick, yeah I bought the whip, yeah I got a geek, yeah, uh I got a stick, yeah I got a gun, uh We fuck outta time, yeah Ride with the blick, yeah Ride with the stick, yeah I got a bitch, yeah, yeah I got a fit, yeah, hold on I fucked a dime, yeah, yeah We forgot the time, yeah, uh I just be turnt, yeah, yeah All of my time, yeah, yeah Pop out ya time, yeah, yeah We get it done, yeah, yeah We get it uh... (Whole Lotta Red) Racks on top of my sleeve Racks on top of my  Fuck outta time, yeah, yeah Check out my time, yeah, yeah All of my time, yeah, yeah Part of my time, huh, yeah We countin' down, it's up, yeah I hit a lick, huh, huh I gotta quit, yeah, yeah We gotta relax, yeah, yeah We at the real, yeah, yeah We at the real, yeah, yeah Hittin' these licks, yeah, yeah Ride with the stick, yeah, yeah Ready to flip, yeah, yeah I flipped up the car, yeah I just go all lit I just want my lean I just want the beans Outside, hoe, with the beans Outside, hoe, with beans Outside, hoe, with beans, hol' up Outside, hoe, with beans Pop a pill, bitch, I'm off a bean, yeah, yeah Pop a pill, bitch, I'm off a bean, yeah Ridin' round with the Stellar bean, yeah Keep that bitch right here, you know it's me, yeah We don't want that shit, what the fuck do you mean? We got racks all on my jeans, I got money, huh I got racks up on the blicks, and on my sleeve, huh I got racks up on the blicks, and on my sleeve, yeah I got racks up on the blicks, and on my sleeve I just put that bitch all right up on my teamYou might also likeEmbed"
296,Playboi Carti,N/A,Moon*,NA,"Baby, you're the moonYou might also likeEmbed"
297,Playboi Carti,N/A,Moshpit (Ft. NGeeYL),Goose the Guru,"Fuck my—Where the fuck my cup at? Yeah, yeah, I need my— Yeah, you know what I'm sayin’, I need that cup, nigga Need that cup, yeah Gang Yeah (Yeah) YL (Yeah) Yeah, yeah  I'ma ride like this, yeah I'ma die like this, hold up I’m gonna die like this, yeah I'ma die like this, hold up I'ma ride like this, yeah Might die in a moshpit, hold up Might die in a moshpit, hold up Spent a bag every day 10K ain't shit, hold up (Uh) Just love a little Prada, hold up Spent a bag on my bit', uh Got a problem with cash, yeah We gon' handle that shit, yeah (Slatt) Got a brick full of red We gon' bring in them bitches, hold up You might also like Pull up with choppers (Choppers), gon' fire them bitches (Bow-bow, choppers) I got a Glock, ayy, play with that shit, boy, yo’ ass get hit Model bitch, she exquisite (Bow-bow) Fuck from the back, she be loving that shit .223 in them Dracos, 7.62s boys, know we shooting them shits Bow-bow, nigga, we gon’ gun you down Fly yo' hoe to my show out of town Slide on your bitch ass wit’ hunned rounds Got a whole hundred ball on my calves I got VS diamonds all on my choker I got a micro inside of the trench coat Swear to God, I'm in love with that Draco Put your ass on a First 48 episode  I'ma ride like this, yeah I'ma die like this, hold up I’m gonna die like this, yeah I'ma die like this, hold up I'ma ride like this, yeah Might die in a moshpit, hold up Might die in a moshpit, hold up Spent a bag every day 10K ain't shit, hold up (Uh) Just love a little Prada, hold up Spent a bag on my bitch, uh Got a problem with cash, yeah We gon' handle that shit, yeah (Slatt) Got a brick full of red We gon' bring in them bitches, hold up (Uh)  I'ma ride like this, yeah I'ma die like this, hold up I'm gonna die like this, yeah I'ma die like this, hold up I'ma ride like this, yeah Might die in a moshpit, hold up Might die in a moshpit, hold up Spent a bag every day 10K ain't shit, hold up (Uh) Just love a little Prada, hold up Spent a bag on my bitch, uh Got a problem with cash, yeah We gon' handle that shit, yeah (Slatt) Got a brick full of red We gon' bring in them bitches, hold up (Uh)8Embed"
298,Playboi Carti,N/A,Mosh Pit (2015),Ethereal,"Moshpit, fighting Moshpit, fighting (Moshpit, what?) Moshpit, fighting (Moshpit) Moshpit, fighting (Moshpit) Moshpit, fighting (Moshpit) Moshpit, fighting (Moshpit) Moshpit, fighting (Moshpit) Damn, them niggas frightening Damn, these bitches fighting Moshpit, fighting Moshpit, fighting Damn my niggas frightening Damn my bitches frightening Moshpit, fighting Moshpit, fighting  We outside with it and we fighting Nigga be fighting Moshpit, fighting We outside with it and we fighting Moshpit, fighting And these bitches fight All my bitches fight, yeah All my niggas fighting Diamonds on me fighting Glock on me, they frightened My shit, my shit, pipe, yeah Pipe, pipe, fight, yeah (Pipe up) Fighting, all my niggas fighting Hold the clip, I'm fighting Hold my shit, I'm fighting, yeah Moshpit, fighting Moshpit, fighting Moshpit, fighting All my niggas fighting All my bitches fighting All my niggas fighting Moshpit, fighting, yeah Fight, what? Yeah, in the fight, yeah Fighting, all my niggas fighting Fight, what? Fighting All my bitches fighting All my niggas fighting Fighting, fighting You might also like Moshpit, fighting Moshpit, fighting (Moshpit, what?) Moshpit, fighting (Moshpit) Moshpit, fighting (Moshpit) Moshpit, fighting (Moshpit) Moshpit, fighting (Moshpit) Moshpit, fighting (Moshpit) Damn, them niggas frightening Damn, these bitches fighting Moshpit, fighting Moshpit, fighting Damn my niggas frightening Damn my bitches frightening Moshpit, fighting Moshpit, fighting3Embed"
