,Unnamed: 0,Artist,Album,Song Title,Producer,Lyrics,neg,neu,pos,compound
87,87,Yung Lean,,Maintenance (Reference),Ojivolta,"Change it up and I change fast Fallen bills I walk past Bridges that I burnt So many can't look back Nose job and eye patch We in STs, we fly past But I said I did that I hope you walk with no comeback Walk away Walk away You might also likeEmbed",0.087,0.84,0.073,0.0772
88,88,Yung Lean,,Marble Phone (Ft. Kreayshawn),Yung Sherman & Whitearmor,"Flexing, flexing, Lean, flexing like a rubber band I be ballin', I be ballin', all this money in my hand Alcohol in everything, Sad Boys at the top, man G-T-B-S-B, Sad Boys leave your body with the others man Leave 'em in the Netherland, Polo, Polo robes See me, see me in that Rolls Royce I've been counting all this money with my team, Sad Boys Worldwide Entertainment We go harder, name any lame rapper, Lean, I'm much smarter See me flying out, you living large, I'm living larger I love this life, this ain't no departure Sweden's cold, but I'm hotter I've been out there working, I'ma, I'ma work harder North Face bucket hat, hunna, hunnas in my armor So many plants, Lean, Lean could be a gardener They wish death upon me and my partners I've been, I've been, I've been working, I'ma work harder Rose on plants, make me train sharper 17 year olds, I'm getting farther Getting farther, 'cause it's me and Kreayshawn Yung Lean, bitch, I run the game Tie you up and let the words run through your brain  Kreayshawn, Kreayshawn When you coming back? Man, you must've fell off I was never on Tell my friends who think I'm famous, no, they're wrong I'm feeling sad, the label left me 'cause I'm a mom Now I've got a future, but I'm still looking for where I belong I cry my ass off every night, but it's all inside I hold my fist up and I shake it to them cloudy skies Why me? Why me? Why am I so fly? All this pressure to be cool makes me a sad guy (Sad guy, sad guy) You might also like Riding fucking dirtbikes in this, in the street Sweden wanna get rid of me, I've been popping Ritalin See me up on everything Sad Boys style, good as fuck I don't need no education, just a basement and some bud Louis duffle bags, duffle, duffle bags in my trunk See me in the fucking club, at the back, blowing doves Sad Boys is my team and no, you cannot join Flipping my chances of life and death, like flipping the coin, ripping your groin Kicking these songs, emotional boys for life , sus the phones, telephone, Gatorade in the styrofoam Demons inside me, that is so wrong Ghost on my life, wish I could take the time back Wake up and she's gone, with filthy chains, ice in my veins I'm Miyazaki when it rains, woke up and felt no pain I'm happy with my friends, just wanna remain the same Catch me sipping champagne, too futuristic for all you lames Inhumane, think I give a fuck what other people say? Got my team with me, you should, you should turn the other way Don't talk to me 'cause you know I don't talk much Rolling up a Dutch, I  don't touch When the moon shines, I don't close my eyes12Embed",0.165,0.723,0.112,-0.9903
89,89,Yung Lean,Stranger,Metallic Intuition,Gud,"43XL on my baggy tee Freddy G, and scars on my shoulders see Wannabe, they all look like some wannabes I'ma leave, every leaf that grows after me Come and see, bitch, we deep, human centipede On my feet, there's no e's, see no enemies Kilo green, speak my heart till I rest in peace All I see, road warriors, eternal sleep I'ma leave everything for my family Gotta go hard for myself, I look after me 20 e's, double g, never fall asleep Eyes on sight, ancient whispers they still follow me  My ride ain't got no ceiling (It don't) My teeth ain't got no fillings My wallet stuffed with dead people, ain't no livin My ice ain't got no feelings (It don't) My grandma said she feel me (she do!) Ghosts in the street, still alive but not livin' I'm tryna stack a milli, chain on stupid silly (chain) Feel like Elvis Presley, Lean just left the buildin' My boys right here with me, mystery still in it Never switch up, got metallic intuition My ride ain't got no ceiling My teeth ain't got no fillings My wallet stuffed with dead people, ain't no livin' My ice ain't got no feelings My grandma said she feel me (she do!) Ghosts in the street still alive but not livin' I'm tryna stack a milli, chain on stupid silly (bling, blaow) Feel like Elvis Presley, Lean just left the buildin' My boys right here with me, mystery still innit Never switch up, got metallic intuition You might also like Never switch up, you just mind your business I'ma find you where I found my chemist Slide to the back, then I ride my Bentley Percocet at time, blow 'em up like Kenny Passions all on wine, my cup half empty Tryin' to rewind, but I slip myself in (Leandoer) The world down with me, I snuck myself in Tryin' to rewind but I slip myself in 40 in the building, chains in the ceiling I don't really care, got metallic intuition Give a fuck about the system Narnia gave me wisdom Keys to my mind, angels on my rhythm Riding past, solo on an avenue Grapes of wrath No one ever told me what to do I'ma spaz, damaged, yeah, I'm damaged news She my half, ballerina so I’ll fill the room  My teeth ain't got no fillings My ride ain't got no ceiling My wallet stuffed with dead people My teeth ain't got no fillings My ride ain't got no ceiling My wallet stuffed with dead people Lean All the way from Narnia, all the way back Leandoer, man Gud, me and Sherman, all of that, Sadboys to infinity World ain't got no feelings but my teeth ain't got no fillings My ride ain't got no ceiling, you know how this shit goes Shout out my grandma, shout out my family, shout out 43XL16Embed",0.194,0.743,0.064,-0.9971
90,90,Yung Lean,Warlord (This Record is Dedicated to the Memory of Barron Alexander Machat (6/25/1987 - 4/8/2015)),Miami,Yung Sherman,"I’m not for you I’m not, looking for I’m not for New England I'm not for New I’m not for you I’m not looking for I’m not for New England I'm not for you  Pop, pop, pop, drop this top, top, top I roll like a rock, rock n roll to the top I don't give a motherfuck, watchin' Star Wars smokin' pot I take what I got, I live till it stops Chop, chop chop, all my lungs stay rot I take what I got, you hate that you're not Like me, hate me I don't give a motherfuck What I am, what I'm not, polo down to my socks  What person, they can't stop, I fly to the top F-f-fuck what you got, I'm off a pill, rollin' like a rock White diamonds countin' guap, I got marble on my watch I got slam doors out the front, I'll keep goin' till I'm out I got pockets like the plug, I'm movin' 'round all day Fade to grey, everything can't stay I smoke so much, went away I'm in Leanworld, l-l-let my mind stay Whichever today, I love my brothers, we gon' slay You might also like I'm not for New England I'm not for you  I miss some places, I wish we lived on another earth You think you hate me, I know that it burns Burn, burn, burn, my turn, turn, turn Burn, burn, burn, my turn, turn, turn I miss some places, wish we lived on another earth You think I hate you, I know that it hurts I burned, burned, burned, my turn, turn, turnsEmbed",0.107,0.759,0.134,0.122
91,91,Yung Lean,Warlord,Miami Ultras,Gud & Yung Sherman,"I'm not for you I'm not, looking for New I'm not for New England I'm not for New I'm not for you I'm not looking for I'm not for New England I'm not for New  Pop, pop, pop, drop this top, top, top I roll like a rock, rock 'n' roll to the top I don't give a motherfuck Watchin' Star Wars, smokin' pot I take what I got, I live 'til it stops Ch-ch-chop, chop, chop up my lungs, stay rot I take what I got, you hate that you not Like me, hate me, I don't give a motherfuck What I am, what I'm not, Polo down to my socks  What person, they can't stop, I fly to the top F-f-fuck what you got, I'm off a pill, rollin' like a rock White diamonds countin' guap, I got marble on my watch I got slanders out the front, I'll keep goin' 'til I'm numb I got pockets like the plug, I'm movin' 'round all day Fade to grey, everything can't stay I smoke so much, went away I'm in Leanworld, l-l-let my mind stay Whichever today, I love all my brothers, we gon' slay You might also like I'm not for New England I'm not, looking for New I'm not for New England I'm not for New  I miss some places, I wish we lived on another earth You think you hate me, I know that it hurts Burn, burn, burn, my turn, turn, turn Burn, burn, burn, my turn, turn, turn I miss some places, I wish we lived on another earth You think I hate you, I know that it hurts I burned, burned, burned, my turn, turn, turns Take away, I know that it hurts  I'm not for New England I'm not for New England I'm not looking for New I'm not for New England I'm not for you  Pop, pop, pop, drop this top, top, top I roll like a rock, rock 'n' roll to the top I don't give a motherfuck Watchin' Star Wars, smokin' pot I take what I got, I live 'til it stops Chop, chop, chop up my lungs, stay rot I take what I got, you hate that you not Like me, hate me, I don't give a motherfuck What I am, what I'm not, Polo down to my socks I'm not for New England I'm not, looking for New I'm not for you I'm not for you27Embed",0.12,0.761,0.119,-0.849
92,92,Yung Lean,Unknown Memory,Monster,Yung Sherman,"I got electricity running through my veins I got everything, who am I to blame? Stock like the flowers in the rain Smoking this dope, I think I'm going insane Moving through the city, with my keys in the snow Time running through my hands I have to let it go, have to let it go In the shadows of the city in my mind Nothing matters anymore, it's just a matter of time 'Til we fall back and meet again Feed my needs again Posted with my friends I resurrect to rise again  They call me crazy, at least they talking straight Shock first so they listen now, that’s my faith Cop a real estate out in winterland, made it out Bless my fate Just be you, it's never too late All I do is great Sprinkle the hash Let me live fast Show up last with the biggest bands Least love but the biggest fans I'm a weirdo, so to the weirdos I give back Roses in my bathtub, leave your, leave your blood in a black mug Used to be a hobby now it's all I think about That's what rap does Too many lames tryna do what I've done Silk print loafers, I don't work for no one Moving through the city and I just begun You might also like Too many lames tryna do what I've done Silk print loafers, I don't work for no one Moving through the city Yung Lean, SBE, just begun  I got electricity running through my veins I got everything, who am I to blame? Stock like the flowers in the rain Smoking this dope, I think I'm going insane Moving through the city, with my keys in the snow Time running through my hands I have to let it go, have to let it go In the shadows of the city in my mind Nothing matters anymore, it's just a matter of time 'Til we fall back and meet again Feed my needs again Posted with my friends I resurrect to rise again  I got electricity running through my veins I got everything, who am I to blame? Stock like the flowers in the rain Smoking this dope, I think I'm going insane Moving through the city, with my keys in the snow Time running through my hands I have to let it go, have to let it go38Embed",0.096,0.825,0.079,-0.7402
93,93,Yung Lean,Warlord,More Stacks,MIKE DEAN & Gud & Yung Sherman,"Shawty, roll up, I'm a smoker We gon' fly high, they below us Bitch, I'm running on the road to the money bus My wings fold up, smokin' winter lungs My boys roll up, rollin' honey blunts I got pills look like rainbows in my tour bus More cash, more stacks and there's more for us Money foreign in my pocket and it's for us  I got bands in my Louis bags, bags under my eyes Lean up in the club, I'm smoking wind and getting fried Fuck-fuck-fuck these other guys, I'ma do this till I die Pink polo dirty stacks 24/7, 9-5 I need a new ring and I need another pill Still in Yoshi City, rollin', rollin' down a hill I need a new high and I need a new life I need a hundred million roses on me when I die  Shawty, roll up, I'm a smoker We gon' fly high, they below us Bitch, I'm running on the road to the money bus My wings fold up, smokin' winter lungs My boys roll up, rollin' honey blunts I got pills look like rainbows in my tour bus More cash, more stacks and there's more for us Money foreign in my pocket and it's for us You might also like For us, for us More stacks for us  Shawty, roll up, I'm a smoker We gon' fly high, they below us Bitch, I'm running on the road to the money bus My wings fold up, smokin' winter lungs My boys roll up, rollin' honey blunts I got pills look like rainbows in my tour bus More cash, more stacks and there's more for us Money foreign in my pocket and it's for us  For us, for us More stacks for us1Embed",0.074,0.892,0.034,-0.9337
94,94,Yung Lean,Kyoto b/w Motorola,Motorola,Whitearmor,"Gold on my wrist, phone in my pocket Gold on my wrist, phone in my pocket Gold on my wrist, phone in my pocket Phone in my pocket Gold on my wrist, phone in my pocket Gold on my wrist, phone in my pocket Gold on my wrist, phone in my pocket Phone in my pocket  Alien face, tatted up Ballin', ballin', Swiss cup Drunk alone and I'm drunk Drunk alone and I'm drunk Pounds of Gucci on me, Gucci shoes on my feet I wanna see who you sleep, I wanna see who you sleep Sad mob, money Lean Sad gang, that's money team I look down, down to Earth See my reflection, what's it worth? Alien face, tatted up. Ballin', ballin', Swiss cup Drunk alone and I'm drunk Drunk alone and I'm drunk You might also like Gold on my wrist, phone in my pocket Gold on my wrist, phone in my pocket Gold on my wrist, phone in my pocket Phone in my pocket Gold on my wrist, phone in my pocket Gold on my wrist, phone in my pocket Gold on my wrist, phone in my pocket Phone in my pocket19Embed",0.156,0.823,0.021,-0.975
95,95,Yung Lean,,Motorola1999 (Ft. Rejjie Snow),Whitearmor,"Yo, Yo Brand new Yung Lean man Worldwide premiere Worldwide exclusive man Shout-out Sadboys Shout-out Yung Lean Let's get emotional Worldwide premiere  Gold on my wrist, phone in my pocket Gold on my wrist, phone in my pocket Gold on my wrist, phone in my pocket Phone in my pocket Gold on my wrist, phone in my pocket Gold on my wrist, phone in my pocket Gold on my wrist, phone in my pocket Phone in my pocket  Alien face, tatted up Ballin', ballin', Swiss cup 'Dro cologne and I'm drunk 'Dro cologne and I'm drunk Pounds of Gucci on me, Gucci shoes on my feet I wanna see who you sleep, I wanna see who you sleep Sad mob, monеy Lean Sad gang, that's money team I look down, down to Earth See my rеflection, what's it worth? Alien face, tatted up Ballin', ballin', Swiss cup 'Dro cologne and I'm drunk 'Dro cologne and I'm drunk You might also like Gold on my wrist, phone in my pocket Gold on my wrist, phone in my pocket Gold on my wrist, phone in my pocket Phone in my pocket Gold on my wrist, phone in my pocket Gold on my wrist, phone in my pocket Gold on my wrist, phone in my pocket Phone in my pocketEmbed",0.07,0.897,0.033,-0.8519
96,96,Yung Lean,Stranger,Muddy Sea,Yung Sherman,"Sad Boys Yung Sherman on the beat, man, it's Yung Sherman Sad Boys  I don't care about money, so, yeah, I spend it quick I'm a real-life mannequin, get it then I dip In a Percocet river, I got gills like a fish Look like they wanna kill me, but they can only wish I hop out the whip, make it rain, yeah, the fit All this ice make you drip, she got blood on her lip I got tired and shit, so I erase my wish (Leandoer) Fuck bein' famous, I don't need all that shit  High, high, you high like me? Why? Why they stare at me? (Sad Boys) Fly, fly, get fly like me (Like me) Right, right on time, baby (Lean, Leandoer, Lean, Lean, it's Leandoer)  Ravens guard the house, I just keep them within You presume that you know me, you don't know where I've been Treehouse of horror, tryna heal from within Everything is dusty, but to me it's still mint Can't trust myself, I keep changin' this shit Keep thinkin' back, but I don't need what I miss Aquarium life, inside my mind there's a trip (Leandoer) Much better now, I just don't understand it I still love you to death, Louis V on my hip Snakes 'round my house and the clocks don't tick I still love you to death, Louis V on my hip (Leandoer) Snakes 'round my house and the clocks don't tick You might also like (Leandoer) Stranger33Embed",0.182,0.654,0.163,-0.8695
97,97,Yung Lean,Starz,My Agenda,Whitearmor,"Sun pour, sweat drop, head high, heart stop Winter drug, summer death (SUV my leg up) Bed bug, insane, gang, I'm fed up Get up off the pavement, give a fuck where I end up Late night, send up, Rugrats, stand up Riding in the Chevrolet, crack you like a chestnut All bad get up, Willy Wonka colored bucks World of snakes so these butterflies get corrupt  Wait up for me, hold on tight  Dead town, dead cops, head low, bedrock Chopping teriyaki in the sushi shop, get chopped My house, dead stop, knife shine, so sharp Team of addicts and bosses, we bossed up (Bossed up) Your gang so sus, no, you can't hang with us Bigger than religion, I'm your sensei, I'm your mentor Heads fly, head up, in Boston like the Red Sox All-star, no face, ski mask my agenda All-star, no face, ski mask my agenda All-star, no face, ski mask my agenda  Sun pours, sweat drop, head high, heart stop Winter drug, summer death, SUV my leg up Bed bug, insane, gang, I'm fed up Get up off the pavement, give a fuck where I end up Late night, send up, Rugrats, stand up Riding in the Chevrolet, crack you like you chestnut All bad, get up, dead town, dead cops All-star, no face, ski mask my agendaYou might also like23Embed",0.271,0.71,0.019,-0.9964
98,98,Yung Lean,,Myself (Ft. ​iLoveMakonnen),Yung Sherman,"Workin' on myself, by myself, for myself I don't need your help, prefer my boys over wealth I'm a sinner, fuck heaven, I'm in hell Fuck one plus twelve, rather dead than in jail Workin' on myself, by myself, for myself I don't need your help, prefer my boys over wealth I'm a sinner, fuck heaven, I'm in hell Fuck one plus twelve, rather dead than in jail Workin' on myself, by myself, for myself I don't need your help, prefer my boys over wealth I'm a sinner, fuck heaven, I'm in hell Fuck one plus twelve, rather dead than in jail Workin' on myself, by myself, for myself I don't need your help, prefer my boys over wealth I'm a sinner, fuck heaven, I'm in hell Fuck one plus twelve, rather dead than in jail  I'm in this strip club off of drugs Sixty blunts, dead eyes Silver fox, bitches get head ties Hair fly around like Linda Blair, I'm in bed now In the sun I trust, getting money is a must, not a lust My idea of heaven is a place on earth Smokin' herb, getting hurt Fuck the law, I'm a bird I'ma swerve, lookin' sinister Have you heard Leandoer, I'm absurd She said she only pop ecstasy when she with me She only do drugs when she fuck with Lean I'm on my walkie talkie, all I see is dead trees I be living in the world but I'm stuck in my fantasies BMW m6 crawl, you know I gotta ball Bitches call, I take it all, I get it large I got nothing in my chest, insert a heart I can't sleep, rest in peace to my dreams L-Lean You might also like Workin' on myself, by myself, for myself I don't need your help, prefer my boys over wealth I'm a sinner, fuck heaven, I'm in hell Fuck one plus twelve, rather dead than in jail Workin' on myself, by myself, for myself I don't need your help, prefer my boys over wealth I'm a sinner, fuck heaven, I'm in hell Fuck one plus twelve, rather dead than in jail  Hit the town with your girl, bitches know I'm here Mad Decent bomber jacket and some Asspizza Timbs Smokin' on the best dro, when I'm off in the States Taking off overseas, I don't fuck with no fakes I keep my snowflakes, all my white be so bright I keep the best green when I'm out here in flight Kill it on every scene, Sadboys, what it do? Young nigga out here flying with that red dragon crew  Workin' on myself, by myself, for myself I don't need your help, prefer my boys over wealth I'm a sinner, fuck heaven, I'm in hell Fuck one plus twelve, rather dead than in jail Workin' on myself, by myself, for myself I don't need your help, prefer my boys over wealth I'm a sinner, fuck heaven, I'm in hell Fuck one plus twelve, rather dead than in jail5Embed",0.288,0.577,0.135,-0.9987
99,99,Yung Lean,,​narashino,Yung Sherman," Yeah Um bitch I'm Yung Bold, (Lean) shawty you're Yung Hoe (Lean, Lean), yeah Shawty, you don't know, every time I sit next to you in class (in class) I get an erection, it's so freaking fast (Lean, Lean, Lean, Leandoer in this bitch, woo!) I think you're stupid, but I really like you (woo, Lean, Lean, paw-paw-paw!) I think I could really wife you Saw you outside McDonald’s at night Your brown hair was reflected by the light (Lean) Thought I'd ask that you smoke a joint with my friends I never went up to you in the end You're always first and I'm always last (Lean) My mind runs around in circles And always gets stuck on your ass (Lean,  Leandoer) I’m contemplating masturbating Two pictures of you in my mind will make it end Would even chop up some dudes Giving em' no chance Make em' stay in it You would take my hand and unzip your pants I think if we could talk to each other I would realize that you would be a great mother Unless you only exist in my head And in real life I just masturbate to you in my bed You might also like Damn straight shawty Damn straight shawty2Embed",0.109,0.715,0.177,0.9479
100,100,Yung Lean,,NEKOBASU,Baba Stiltz,"(Sausage) Nekobasu, ice land, we hang 'em down in the ice lands Ne, nekobasu, ice land, we hang 'em down in the ice lands Nekobasu, ice land, we hang 'em down in the ice lands Ne, nekobasu, ice land, we hang 'em down in the ice lands  Glass balls of ice, man, diamond knife hand Astro-astro-boys Iceland, Sadboys will be missed Me and Baba in disguise, man, we consist in that mist Sinful when the city turns to night-land, crocodile, bucket hat Check the price, man, check the price, man Kamen Rider came in with the right hand, we come through Sad Boys, we don't need you We bleed tears, we don't see you We're a velociraptor, we don't feed fools We eat you, like seafood Sushi and that  tofu, Sprite and wine for my whole crew  Shawty, you with Lean Shawty, you wanna come with me? Shawty-shawty, you with Lean Shawty, you wanna come with me? G-g-galaxy torn away Bitch, I'm in the fuckin' shade Up in the clouds, cause I'm finna get faded Galaxy torn away, bitch, I'm in the fucking shade Up in the clouds, cause I'm finna get faded You might also like I stack this money, Northface everyday Getting stacks, getting paid Living good, drop top the Chevrolet Froot Loops and them Pop Rocks Got the Coco Pops and the crack rocks Grease chicken up in Bangkok I've been everywhere Yung Lean don't even care I've been everywhere Yung Lean don't even care All them shit shades Ten chains, six million Olimpic gold rings I'm the big boss, strange player BBC shirts in every layer In every layer  Glass balls of ice, man, diamond knife hand Astro-astro-boys Iceland, Sadboys will be missed me Me and Baba in disguise, man, we consist in that mist Sinful when the city turns to night-land, crocodile, bucket hat Check the price, man, check the price, man9Embed",0.125,0.801,0.074,-0.9453
101,101,Yung Lean,Unknown Death 2002,Nitevision (Ft. Bladee),Gud,"Nice, no distance Nights, night vision Life - existence Nice-  Night vision in my armour Yeah, I took it over Watching Space Jam Lean's never sober Stunting with my team, is your baby's mama dream I'm so icy, I'm so clean, Sad Boys, and Yung Lean Drive a body down in my Range Rover Trying to calm it down like I'm Oprah Police knocking on my window But it's like I told ya Soon as they approach us Squash 'em like cock roaches  Nice, no distance Nights, night vision Life - existence Nice existence You might also like Sad Boys season I'm in space for a reason Coke on my clothes Counting stacks up in Sweden My trees spent, let me, let me get me some Three headed dolphin It's the threesome Lean, lean and Hennessy and Sprite With the cheese and the MAC To your back Make you believe in religion Found upon gods in the season Sad Boys season Digimon, plane crashes Smoke hash 'til the ashes Vietnam flashes Ecstasy in the glass Iced out patches on my scars, but it's rashes Digimon plane crashes Smoke hash 'til the ashes Vietnam flashes  Nice, no distance Nights, night vision Life - existence Nice existence Arizona, Arizona, Arizona, Arizona, Iced Out Boys Emotional Boys, taking over the noise Night vision, camera flashes Smoke hash til the ashes Sad Boys Night vision, nice existence Shout outs to Gud on the beat Shout outs to Mr. PP under the streets19Embed",0.084,0.709,0.206,0.9835
102,102,Yung Lean,Stardust,Nobody else,Yung Sherman & Woesum & Fredrik Okazaki,"Tunnel vision on me, that's what I've been on, can't worry 'bout nobody else I can't look forward, I can't look back, you wishin' on somebody else I'm tryin' hard, stay out of problems, now I only got problems with myself Sixteen bottles of the champagne, amphetamine in that wishing well  I tell the driver, ""Drive me fast,"" now I'm so gone, I might just crash it In the paradise that found me, go so fast that she can't stand it Disney ice on Disney ice, it go-go 'round and go-go 'round And everything's the fuckin' same every time that I come around Come my way, it's my way down, the only one I ever knew Like systems, like a butterfly, I don't even know what I do Back-alley ambience, life just travels back again If I ever leave, I won't come back and I won't look back again Back, palms of my hand, I see the Lord I done travelled down this road so many times before  Tunnel vision on me, that's what I've been on, can't worry 'bout nobody else I can't look forward, I can't look back, you wishin' on somebody else I'm tryin' hard, stay out of problems, now I only got problems with myself Sixteen bottles of the champagne, amphetamine in that wishing well  What you want from me? I'll be on this Earth, and I'm doin' too lit It's my duty, I gotta make the best of it (When the sun goes down) Tell the driver drive me fast and don't slow down I close my eyes, clampin' my hand, the world still goes around Encrypted cryptocurrencies, all types of large amounts Remember they didn't believe in me, now they leave when I'm not around You might also like My only home is my mind, it's eternal My drink is dirty, change is occurring I put my heart in the sleeve like a journal But when you're in the dark, you make your own circus I won't shoot like Las Vegas Born guilty, stay shameless I look just like a medieval painting Hold up the belt like the world's greatest I'm not made for being famous Tunnel vision on me, can't worry 'bout nobody else, I'm sacred Sacred  Tunnel vision on me, that's what I've been on, can't worry 'bout nobody else I can't look forward, I can't look back, you wishin' on somebody else I'm tryin' hard, stay out of problems, now I only got problems with myself Sixteen bottles of the champagne, amphetamine in that wishing well Tunnel vision on me, that's what I've been on, can't worry 'bout nobody else I can't look forward, I can't look back, you wishin' on somebody else I'm tryin' hard, stay out of problems, now I only got problems with myself Sixteen bottles of the champagne, amphetamine in that wishing well2Embed",0.082,0.759,0.159,0.9863
103,103,Yung Lean,Unknown Death 2002,Oceans 2001,GRXGVR,"Sadboys, 2002 Unknown Death, 2001  The ocean's where they'll find you The ocean's where they'll find you You can find me if you look in your mind too The ocean's where they'll find you The ocean's where they'll find you You can find me if you look in your mind too I'ma, I'ma get a chopper, I'ma get a chopper Shoot that hoe in the face before she try to stop ya' Yung Lean, so fucking proper Sadboys, we own choppers Put her in that body bag, the ocean's where I'll drop her  Eat her out, wipe my face with a serviette Rich, feeling lace Creeping in the cut, with a Tommy gun I'ma stomp on your fondue Face looking like Scooby Doo, the groovy one Cannabis, anthrax, paid fast, get stacks Count racks, cash checks, and all that Bad breath, LSD right, creeping 'round like a lab rat Eat her out, kit kat You might also like Shawty we can take it real slow, if you wanna Sex and pills, Lean got the marijuana I got so much ice, and these ice creams cost one hunna' You know we gon make it hot, like the summer Shawty she a runner, me so smart, and I can buy you drinks I got money like Obama Internet Explorer Boys, bitch We dumb, dumber Hit that cut up, fire shots, make you run up Hit that club up, fire shots, make you run up  The ocean's where they'll find you The ocean's where they'll find you You can find me if you look in your mind too The ocean's where they'll find you The ocean's where they'll find you You can find me if you look in your mind too I'ma, I'ma get a chopper, I'ma get a chopper Shoot that hoe in the face before she try to stop ya' Yung Lean, so fucking proper Sadboys, we own choppers Put her in that body bag, the ocean's where I'll drop her  Lean slice it up BBC, shut up, finna bust a nut Sadboys in the place, lock your daughters up Smoking these greens, killing these fiends Cook an omelette with some fucking baked greens Lil chain explosive, I'm fast, I'm C-4 Wake up in the morning and I'm married to a dinosaur Her vagina sore Click clack click like the liquor store Living life like we in Baltimore Tell the preacher it's a folklore What for? What for? Switched out the Ferrari from the double door Smoking Sherman like I'm Dumbledore Humble, poor Hungry hippos and we finna rob the liquor store And we finna rob the liquor store Lean got plenty more Sadboys, we done opened the door Sadboys smoking plenty dro Shouts out to Gregar (haha haha!)13Embed",0.128,0.81,0.063,-0.9849
104,104,Yung Lean,Lavender,Oreomilkshake,Gud,"Yung Leandoer Lean, Lean, Lean-doer No!  Bitch, I'm buzzin' Pop a bottle in your head like I'm Russian Coke in my nose, now he dead, you ain't rushin' Rush Hour 3 on DVD, catch me ghost-bustin' Catch me in a hotel with your mother and her cousin Bitch, I come through like never before Fucking your bitch and pissing on the floor My money, weed, and green, bitch call me Yoda Popping ecstasy like pimples, drinking Arizona My money stacked up, bitch, call me Hilary My dick is hard like steel, bitch, I am Mini-Me Chain heavy like Mr. T, I'm so real you can call me reality Even Rihanna couldn't get rid of me, riddle me Had her sucking on my dick on Ritalin in Italy Rich hoes sniffing cocaine, I'm that mane, Yung Lean Stupid hoes think I'm Charlie Sheen, but he ain't even close to Lean  Milkshake with them crushed up Oreos Bankrolls, stick my dick inside a glory hole Burgers with bacon and that guacamole Stick my dick inside your pussy Yeah, yeah, real slowly Milkshake with them crushed up Oreos Bankrolls, stick my dick inside a glory hole Burgers with bacon and that guacamole Stick my dick inside your pussy, yeah, yeah, real slowly You might also like 6-hunned on my watch, Polo pants be ready Bitches get shaky like spaghetti My whole crew look like Freddy Krueger Cumming on your forehead like confetti Bitch, hold steady, I am deadly Milkshake with them crushed up Oreos Bankrolls, stick my dick inside a glory hole Fuck sportbras, I don't even like sporty hoes See me on the street, bitch, act like you don't know Burgers with bacon and that guacamole Stick my dick inside your pussy, yeah, real slowly Yung Leandoer's holy, eat her out like ravioli She's protecting my balls like she's a goalie See me on the street, bitch, act like you don't know me Y'all faggots been talking 'bout it Yung Lean's tryna get a smoke about it Purple kush all on the couch, yeah Until the police started sneaking 'round here  Milkshake with them crushed up Oreos Bankrolls, stick my dick inside a glory hole Burgers with bacon and that guacamole Stick my dick inside your pussy, yeah, yeah, real slowly Milkshake with them crushed up Oreos Bankrolls, stick my dick inside a glory hole Burgers with bacon and that guacamole Stick my dick inside your pussy, yeah, yeah, real slowly Milkshake with them crushed up Oreos Bankrolls, stick my dick inside a glory hole35Embed",0.233,0.588,0.179,-0.9896
105,105,Yung Lean,,Orroz,Gud,"All I do is fantastic Ghost rider, ridin' 'round in traffic Puff it then I puff it, never pass it All these smiles on my face, super plastic All I do is fantastic Ghost rider, ridin' 'round in traffic Puff it then I puff it, never pass it All these smiles on my face, super plastic  I'm the prince of expires Lasers shootin' out my eyes Ridin' out the windows with my windows like it's 05' Day time, leave it now Leanin' leanin' you can't see me now Fuck with me, I'll beat you down Fuck with me and I'll free these clowns I be rockin' Trues, I be rockin' Hardy Louis, Gucci, Polo, see me sippin' that Bacardi All about this paper, no stapler on these papers Poppin' pills like a raver Switchin' lanes like a racer  All I do is fantastic Ghost rider, ridin' 'round in traffic Puff it then I puff it, never pass it All these smiles on my face, super plasticYou might also like2Embed",0.112,0.666,0.222,0.9761
