,Unnamed: 0,Artist,Album,Song Title,Producer,Lyrics,neg,neu,pos,compound
185,185,Katy Perry,Teenage Dream (Deluxe Edition),Peacock (Cory Enemy & Mia Moretti Vocal Club Mix),StarGate,"Peacock-cock-cock-cock-cock-cock Peacock-cock-cock-cock-cock-cock Peacock-cock-cock-cock-cock-cock Peacock-cock-cock-cock-cock-cock I wanna see your peacock-cock-cock-cock-cock-cock Peacock-cock-cock-cock-cock-cock Peacock-cock-cock-cock-cock-cock I wanna see your peacock-cock-cock-cock-cock-cock Peacock, peacock I wanna see your peacock-cock-cock Peacock-cock-cock Your peacock-cock-cock  Word on the street, you got somethin' to show me, me Magical, colorful, Mr. Mystery I'm intrigued for a peek, heard it's fascinating (Oh-oh-ayo, oh-oh, ayo) What's up your sleeve? Such a tease Wanna see the show in 3D, a movie Heard it's beautiful Be the judge and my girls gonna take a vote (Oh-oh-ayo, oh-oh, ayo) You might also like I want the jaw-dropping, eye-popping Head-turning, body-shocking (Oh-oh-ayo, oh-oh, ayo) I want my heart throbbing, ground shaking Show stopping, amazing (Oh-oh-ayo, oh-oh, ayo) I want my heart throbbing, ground shaking Show stopping, amazing  Are you brave enough to let me see your peacock? Don't be a chicken, boy, stop acting like a bi-otch I'ma peace out if you don't give me the payoff C'mon, baby, let me see what you hiding underneath Are you brave enough to let me see your peacock? Whatcha waiting for, it's time for you to show it off Don't be a shy kind of guy, I bet it's beautiful C'mon, baby, let me see what you hiding underneath  Peacock-cock-cock... (C'mon, baby, let me see what you hiding underneath) Peacock-cock-cock... I wanna see your peacock-cock-cock Skip the talk, heard it all, time to walk the walk Break me off, if you bad, show me who's the boss Need some goose, to get loose, come on take a shot (Oh-oh-ayo, oh-oh, ayo)  I want the jaw-dropping, eye-popping Head-turning, body-shocking (Oh-ayo, oh-oh, ayo) I want my heart throbbing, ground shaking Show stopping, amazing (Oh-ayo, oh-oh, oh-oh-oh, ayo, oh-oh-oh...) I want the jaw-dropping, eye-popping Heart throbbing, ground shaking Show stopping, amazing (Oh-ayo, oh-oh, ayo) Peacock-cock-cock  Are you brave enough to let me see your peacock? Don't be a chicken, boy, stop acting like a bi-otch I'ma peace out if you don't give me the payoff C'mon, baby, let me see what you hiding underneath Are you brave enough to let me see your peacock? Whatcha waiting for, it's time for you to show it off Don't be a shy kind of guy, I bet it's beautiful C'mon, baby, let me see what you hiding underneath I want my heart throbbing, ground shaking Show stopping, amazing Peacock-cock... C'mon, baby, let me see what you hiding underneath Peacock-cock... I wanna see your peacock Peacock-cock... C'mon, baby, let me see what you hiding underneathEmbed",0.098,0.737,0.165,0.9886
186,186,Katy Perry,Teenage Dream,Pearl,Greg Wells,"She is a pyramid But with him, she's just a grain of sand This loves too strong, like Mice and Men Squeezing out the life that should be let in She was a hurricane But now she's just a gust of wind She used to set the sails of a thousand ships Was a force to be reckoned with  She could be a Statue of Liberty She could be a Joan of Arc But he’s scared of the light that’s inside of her So he keeps her in the dark  Oh, she used to be a pearl, oh Yeah, she used to rule the world, oh Can't believe she’s become a shell of herself 'Cause she used to be a pearl  She was unstoppable Move fast just like an avalanche But now she’s stuck deep in cement Wishing that they never ever met You might also like She could be a Statue of Liberty She could be a Joan of Arc But he’s scared of the light that’s inside of her So he keeps her in the dark  Oh, she used to be a pearl, oh Yeah, she used to rule the world, oh Can't believe she’s become a shell of herself 'Cause she used to be a...  Do you know that there’s a way out? There’s a way out, there’s a way out, there’s a way out You don’t have to be held down Be held down, be held down, be held down  'Cause I used to be a shell Yeah, I let him rule my world, my world, oh yeah! But I woke up and grew strong and I can still go on And no one can take my pearl  You don’t have to be a shell, no You're the one that rules your world, oh You are strong and you'll learn that you can still go on And you'll always be a, a pearl She is unstoppable6Embed",0.053,0.796,0.152,0.989
187,187,Katy Perry,Witness (Deluxe),Pendulum,Noah Passovoy & Illangelo & Jeff Bhasker,"You got patina, ain't so green, nah You earned this spot, got your receipts, yeah Funny, gotta add addendums to your dreams Still, you never sleep, no You never sleep, ah Oh, you learned to dance, to bob and weave, yeah To let that water roll off easy, yeah You grew yourself above the weeds Taller than the trees, oh  So, don't try and reinvent your wheel 'Cause you're too original Baby, just stay classic Ain't broke, ain't broke, don't fix it Your highs, your lows, just ride it  It's a pendulum, it all comes back around It's a pendulum, it's a pendulum Life's a pendulum, it'll all come back around It's a pendulum, it all comes back, it all comes back  So, just take those punches on the chin, yeah Don't fight the changes in the wind, no, no 'Cause you'll find your way home, oh If you find a way to let go Just let go You might also like Don't try and reinvent your wheel (Your wheel) 'Cause you're too original (Original) Baby, just stay classic Ain't broke, ain't broke, don't fix it Your highs, your lows, just ride it  It's a pendulum, it all comes back around (Pendulum) It's a pendulum (All comes back around), it's a pendulum Life's a pendulum, it'll all come back around It's a pendulum, it all comes back, it all comes back around  And there is no need to worry, the pages keep on turning And it goes on and on, comes all the way around There is no need to hurry if there's a fire burning 'Cause it goes on and on, comes all the way around All the way around Hey, around Oh (All the way around), c'mon Ain't broke, ain't broke, don't fix it Your highs, your lows, just ride it  It's a pendulum, it all comes back around (Oh-oh) It's a pendulum, it's a pendulum (Life is, life is) Life's a pendulum, it'll all come back around (Hey) It's a pendulum, it all comes back, it all comes back It's a pendulum, it all comes back around (Oh-oh) It's a pendulum (All comes back around), it's a pendulum Life's a pendulum, it'll all come back around (Pendulum) It's a pendulum, it all comes back, it all comes back17Embed",0.027,0.836,0.136,0.9874
188,188,Katy Perry,,Perry Playland Theme,,"Perry Playland Perry Playland Perry Playland This is mine My time to shine! Only nine ninety nine! Happiness is mine Perry Playland, for me!  It's the happiest place Won't you sing along? When we're in Perry Playland Perry Playland Perry Playland! Pick Me!  my perfect boy I'll be his only favorite toy Is this kid and me Forever? Okay!  I'm going to the happiest place What could possibily go wrong? Because it's Perry Playland! Perry Playland You might also like""No, no, no, no, no! C'mon!""  It's the happiest place Won't you sing along? Because it's Pеrry Playland (""Bye, bitch!"") Perry Playland! Perry Playland! For mе!  Do you ever feel like a plastic bag Drifting through the wind Wanting to start again?Embed",0.123,0.696,0.181,0.8957
189,189,Katy Perry,Katy Hudson,Piercing,Tommy Collier,"Living in fear Is not what you had In mind for me But holding to you Is so hard I cling to what I see  In a world where my emotions Seem to rule my every move They will challenge my devotion To seek and know the truth  You're piercing me This self will bleed You're killing all Of my securities Lord, help me see the reality That all I'll ever need is You  Here in this haze a distant light Seems to draw me near But in the shadow of my doubt My faith just disappears You might also like In a world where my emotions Seem to rule my every move They will challenge my devotion To seek and know the truth  You're piercing me This self will bleed You're killing all Of my securities Lord, help me see the reality That all I'll ever need is You You're piercing me This self will bleed You're killing all Of my securities Lord, help me see the reality That all I'll ever need is You You're piercing me This self will bleed You're killing all Of my securities Lord, help me see the reality That all I'll ever need is You You're piercing me This self will bleed You're killing all Of my securities Lord, help me see the reality That all I'll ever need is YouEmbed",0.195,0.624,0.181,-0.9052
190,190,Katy Perry,,Playing House,,With such a big world outside How do we shut it out? At a fork in the road Should I stay or should I go? I'll keep the cat Leave a spare under the mat If you need to crash one day Cause I know we swore forever But it seems so far away Don't you think we're just too young To play these grown up games? Cause you know me too well It'd be like me lying to myself But I'm so scared to be alone And go back to sleeping with the lights on Cause I can be myself Drunk or sober fat proactive poster Wouldn't it be nice If we were older Cause I know we swore forever But it seems so far away Don't you think we're just too young To play these grown up games You might also likeSome days I wanna take my chances Not live so modernized Some day I wanna be a Mrs But it's not yet quite right No it's not yet quite right So there go our future children's names I put the rest of us in a box in the closet That I cannot open without getting full Full of emotion Because you know I loved you You know I loved you You know I loved you You know I loved you You know I loved you Cause I know we swore forever But it seems so far away Don't you think we're just too young To play One day I wanna take my chances Not live so modernized One day I wanna be a Mrs But it's not yet quite right No it's not yet quite right No it's not yet quite rightEmbed,0.099,0.742,0.159,0.9722
191,191,Katy Perry,Fantasy World 2: Original Motion Picture Soundtrack,Poor Unfortunate Souls,,"I admit that, in the past, I've been a nasty They weren't kidding when they called me, well, ""a witch"" But you'll find that, nowadays, I've mended all my ways Repented, seen the light, and made a switch And I fortunately know a little magic It's a talent that I always have possessed And here, lately, please don't laugh I use it on behalf of the miserable, lonely, and depressed  Poor unfortunate souls in pain, in need This one longing to be thinner That one wants to get the girl And do I help them? Yes, indeed! Poor unfortunate souls So sad, so true They come flocking to my cauldron Crying, ""Spells, Ursula, please!"" And I help them! Yes, I do!  Now, it's happened once or twice Someone couldn't pay the price And I'm afraid I had to rake 'em 'cross the coals Yes, I've had the odd complaint But on the whole, I've been a saint To those poor unfortunate souls You might also like Poor unfortunate souls in pain, in need This one longing to be thinner That one wants to get the girl And do I help them? Yes, indeed! Poor unfortunate souls So sad, so true They come flocking to my cauldron Crying, ""Spells, Ursula, please!"" And I help them! Yes, I do!  Th-the men up there don't like a lot of blabber They think a girl who gossips is a bore Yes, on land it's much preferred for ladies not to say a word And, after all, dear, what is idle prattle for? They're not all that impressed with conversation ""True gentlemen"" avoid it when they can But they dote, and swoon, and fawn On a lady who's withdrawn It's she who hold's her tongue who gets a man! (C'mon, you!)  Poor unfortunate soul Go ahead! Make your choice! I'ma very busy woman, and I haven't got all day! It won't cost much, just your voice! (Uh, yeah-yeah!) Poor unfortunate soul, it's sad (So sad!), but true If you wanna cross the bridge, you got to pay the toll Take a gulp, and take a breath, and go ahead! And sign the scroll! (C'mon, you!) Poor unfortunate souls in pain, in need This one longing to be thinner That one wants to get the girl And do I help (Ha, ha, ha, ha) them? Yes, indeed! (Eh- c'mon, you!) Poor unfortunate souls in pain, in need They come flocking to my cauldron Crying, ""Spells, Ursula, please!"" And I help them! Yes, I do! (Yes, I do!) Ha-ha Ha-ha (Ha-ha)Embed",0.272,0.518,0.21,-0.9916
192,192,Katy Perry,Witness (Deluxe),Power,Noah Passovoy & Jack Garratt,"I was fine before I met you Truth is that I lost myself inside you It is not fair to put all that on you But you took control of a vulnerable soul (Yeah) I am my mother’s daughter And there are so many things I love about her But I have, I have to break the cycle So I can sit first at the dinner table  You can't clip my wings, can't wilt my flowers Stole my time, but I'll make up the hours 'Cause I'm a goddess and you know it Some respect, you better show it I'm done with you siphoning my power Power  Hell hath no fury like a woman reborn And now I'm burning like a blue flame once more But don't mistake my warmth for weakness Don't bite the hand that feeds or you'll You'll never eat, no-oh  You can't clip my wings, can't wilt my flowers Stole my time, but I'll make up the hours 'Cause I'm a goddess and you know it Some respect, you better show it I'm done with you siphoning my power Power (Hey) You might also like And now I'm taking it back Electric as fuck (C'mon) You can't quiet this thunder, no (No-oh-oh) Yeah, I'm taking it back Lit all the way up Even in the dark, I glow (I glow, I glow)  You can't clip my wings, can't wilt my flowers Stole my time, but I'll make up the hours, oh 'Cause I'm a goddess and you know it Some respect, you better show it I'm done with you siphoning my power Power18Embed",0.152,0.688,0.16,0.4219
193,193,Katy Perry,,Psycho Love,Ted Bruner,"Twelve noon Watch her sleeping in your room Why can't that still be me? Two o'clock and I'm still driving 'round your block Feeling a little crazy  You'd change your number and move to the suburbs You run, but you can't hide You thought I'd forget all of your passwords But I like showing up at your place So surprising That look on your face  I'm underneath your street light, blowing kisses every night Psycho love forever I'm right outside your window, throwing rocks and starting fights Psycho love forever  So weeks pass and I found myself another catch Someone who loves me equally, yeah The tables turn and you're not happy When you learn he's moving in with me You might also like He bought me a big ring, we moved to the city Now you won't stop calling 'Cause you always thought that you'd have your plan B Now you're showing Up at my place Not surprising We both play this game  You're underneath my street light, blowing kisses every night Psycho love forever You're right outside my window, throwing rocks and starting fights Psycho love forever  La la la la La la la la Forever La la la la La la la la  You'd change your number and move to the suburbs You run, but you can't hide You thought I'd forget all of your passwords But I like showing up at your place So surprising That look on your face I'm underneath your street light, blowing kisses every night Psycho love forever I'm right outside your window, throwing rocks and starting fights Psycho love forever I'm underneath your street light, blowing kisses every night Psycho love forever I'm right outside your window, throwing rocks and starting fights Psycho loveEmbed",0.07,0.667,0.264,0.9976
194,194,Katy Perry,,Reborn,Twice as Nice & Max Martin,"You can only be strong for so long Before everything just smashes They will insult you, break you, hurt you But they cannot destroy you I no longer feared the darkness Because the darkness, now fears me The light will shine and everyone will see From the ashes of my past Like a phoenix, I will be  Because I am standing, standing, and still standing They will see me now as I am rising Nothing to left, nothing to cling (oh) I am reborn and I will keep burning  I'm tired of being desperate, sick of being alone So I look up to the sky to try and find a home The light will shine and everyone will see From the ashes of my past Like a phoenix, I will be  Because I am standing, standing, and still standing They will see me now as I am rising Nothing to left, nothing to cling (oh) I am reborn and I will keep burning You might also like I am a phoenix, I’ve been reborn  (oh yeah) I am a phoenix, I've been resurrected I am a phoenix, I've been reborn (oh yeah) I am a phoenix, get ready to see me burn  Because I am standing, standing, and still standing They will see me now as I am rising Nothing to left, nothing to cling (oh) I am reborn and I will keep burning  I am reborn and I will keep burning And keep burningEmbed",0.122,0.773,0.105,-0.642
195,195,Katy Perry,Smile (Japanese Version),Resilient,Danny D. & Tim Blacksmith & StarGate,"I know there's gotta be rain if I want the rainbows And I know the higher I climb, the harder the wind blows Yeah, I've gone to sleep night after night punching a pillow But do you know the darker the night, the brighter the stars glow?  'Cause I am resilient A full flower moment Won't let the concrete hold me back, oh no I am resilient Born to be brilliant You'll see me grow right through the cracks, yeah 'Cause you're gonna watch this flower grow Right through the cracks  I've got to shed all the skin if I want the distance Let the sun in, pull out the weeds and focus my vision 'Cause there’s no mistakes, just bends and breaks and friction But do you know the hotter the fire, the purer the gold is?  'Cause I am resilient A full flower moment Won't let the concrete hold me back, oh yeah I am resilient Born to be brilliant I'm gonna grow right through the cracks Oh You might also like 'Cause I died every winter But survived all the weather Look at me now, look at me now I'm in full bloom, yeah They tried to poison the water But I was a little stronger Look at me now, look at me now I light up the room, oh yeah  'Cause I am resilient (I am resilient) A full flower moment Won't let the concrete hold me back, no Oh, I am resilient Born to be brilliant I'm gonna grow right through the cracks Oh, you're gonna watch this flower grow Right through the cracks2Embed",0.084,0.754,0.163,0.9689
196,196,Katy Perry,NOW That’s What I Call Music! 60 (Deluxe Edition) [US],Rise,Ali Payami & Max Martin,"I won't just survive Oh, you will see me thrive Can't write my story I'm beyond the archetype I won't just conform No matter how you shake my core ’Cause my roots, they run deep, oh  (Oh, ye of so little faith) Don't doubt it, don't doubt it (Victory is in my veins) I know it, I know it (And I will not negotiate) I'll fight it, I'll fight it I will transform  When, when the fire's at my feet again And the vultures all start circling They're whispering, ”You're out of time.” But still, I rise This is no mistake, no accident When you think the final nail is in; think again Don't be surprised, I will still rise You might also like I must stay conscious Through the madness and chaos So I call on my angels They say...  (Oh, ye of so little faith) Don't doubt it, don't doubt it (Victory is in your veins) You know it, you know it And you will not negotiate Just fight it, just fight it And be transformed  ’Cause when, when the fire's at my feet again And the vultures all start circling They're whispering, “You're out of time.” But still, I rise This is no mistake, no accident When you think the final nail is in; think again Don't be surprised, I will still rise  (Don't doubt it, don't doubt it) Oh, oh, oh, oh (You know it, you know it) Still rise (Just fight it, just fight it) Don't be surprised, I will still rise39Embed",0.12,0.71,0.17,0.7041
197,197,Katy Perry,Rise Remixes - EP,Rise (Monsieur Adi Radio Edit),Max Martin & Ali Payami,"I won't just survive Oh, you will see me thrive Can write my story I'm beyond the archetype I won't just conform No matter how you shake my core Cause my roots, they run deep, oh  Oh, ye of so little faith Don't doubt it, don't doubt it Victory is in my veins I know it, I know it And I will not negotiate I'll fight it, I'll fight it I will transform I will still rise Rise, rise, rise, rise, rise, rise  I must stay conscious Through the madness and chaos So I call on my angels They say... You might also like Oh, ye of so little faith Don't doubt it, don't doubt it Victory is in your veins You know it, you know it And you will not negotiate Just fight it, just fight it And be transformed I will still rise Rise, rise, rise, rise, rise, rise, rise  ’Cause when, when the fire's at my feet again And the vultures all start circling They're whispering, ""you're out of time."" But still, I rise This is no mistake, no accident When you think the final nail is in; think again Don't be surprised, I will still rise I will still rise Rise, rise, rise, rise, rise, rise, riseEmbed",0.076,0.796,0.128,0.3689
198,198,Katy Perry,Rise Remixes - EP,Rise (Purity Ring Remix),Max Martin & Ali Payami,"I won't just conform No matter how you shake my core Cause my roots, they run deep, oh  Oh, ye of so little faith Don't doubt it, don't doubt it Victory is in my veins I know it, I know it And I will not negotiate I'll fight it, I'll fight it I will transform  But still, I rise Don't be surprised, I will still rise  I must stay conscious Through the madness and chaos So I call on my angels They say...  Oh, ye of so little faith Don't doubt it, don't doubt it Victory is in your veins You know it, you know it And you will not negotiate Just fight it, just fight it And be transformed You might also like But still, I rise Don't be surprised, I will still rise But still, I rise Don't be surprised, I will still riseEmbed",0.102,0.704,0.193,0.8186
199,199,Katy Perry,Rise Remixes - EP,Rise (TĀLĀ Remix),Ali Payami & Max Martin,"I won't just survive Oh, you will see me thrive Can write my story I'm beyond the archetype I won't just conform No matter how you shake my core Cause my roots, they run deep, oh  I must stay conscious Through the madness and chaos So I will on my angels They say...  Don't doubt it, don't doubt it I know it, I know it And be transformed ’Cause when, when the fire's at my feet again And the vultures all start circling They're whispering, ""you're out of time."" But still, I rise  Don't doubt itYou might also likeEmbed",0.074,0.842,0.084,-0.008
200,200,Katy Perry,,Rita My love,Diplo,"I have always loved you since the day we met Hugging smelling your beautiful hair You're such a sweetheart, that the other Bloom guy Dreams to be like Now I am taken back to my roots My sweet old guitar Four Lovely Guitars Great Guitars of Heart Baby, I Need Your Guitars Your Cheatin' Heart A Song for Rita Takin' the Heart Train I Love You Rita You were always the one in my head Now let's talk about my real friends in the business Nicki, Miley, Cleo, Mia are my girls the rest can't relate That Cardi should shut her mouth before the catch me outside girl catches her Now let's talk about guitars There's A Good Reason Guitars Are Numbered, Rita That Bloom guy has my heart now by Force Nice Weather For Guitars The Heart Where Your Heart Should Be Truly Madly Lovely Enter Rita Ring of Heart Bridge Over Lovely Guitars Rita Broke My Heart At France Whole Lotta Guitars Independent Heart Heart Fields Forever Lovely Guitars Forever Livin' on a Heart Here Without Rita Whole Lotta Lovely Guitars Stairway to Heart I Love in Your Arms Late Night Heart I plead Heart Don't Eat Guitars Off The Sidewalk Heart I Have Become Let's Run Away to France and Swim With Guitars Every Heart You Take You Can't Love Through A Buffalo Herd Lovely Heart O' Mine The Homecoming Queen's Got A Heart (I Can't Get No) Lovely Guitars Can't Take My Guitars Off You Welcome to Lovely France Good Heart Early Morning Love At Least Give Me My Guitars Back, You Negligent Heart! This Is A Sight We Had One Day From Lovely France They Are Night Guitars! They Have Come Back From France!! Ahhhh! My Heart Sounds Better With You Sweet Heart O' Mine We Shall Love Many Pieces Of Large Fuzzy Guitars Gathered Together At France And Grooving On A Heart A Lot Of People Tell Me I Have A Fake Heart Stand by Your Guitars Free Heart Smells Like Lovely Guitars Guitars Sound Better With You Hey Rita France is Your Land Ghost in My Heart Stairway to Guitars Early Morning Heart Amazing Rita Rita's Waiting Straight Outta France Stand by Your Heart My Name is Rita Smack My Heart Up You've Lost That Lovely Heart She Thinks Heart's Sexy You've Lost That Lovely Feeling Heart Boogie Careful With That Heart Look Rita, are you going to Love With Me or Not? Where Have All the Guitars Gone? My Heart Wants To Kill Your Mama Heart Autopsy In Heart We Trust Born Lovely Heart Deep, Guitars High You Think I Ain't Worth A Heart But I Feel Like A Million Guitars It Hurts To Shoot Guitars From Your Heart, But It's Necessary The Number of your Heart One Angry Heart And 200 Lovely Guitars Like a Lovely Heart Gonna Make You Love Mamas Don't Let Your Babies Grow Up to Be Guitars Goody Two Guitars Love Forever Hotel France Look Rita, this is my Heart When Lovely Guitars Cry Lovely Blues Stand By Rita Behind Lovely Guitars Rita's Lovely Guitars Club Band Your Lovely Heart Mad to Love Another Year of Guitars France on My Mind Stairway to France Don't Love The Girl From France Great Balls of Guitars Yearning for Lovely Guitars Total Eclipse of the Heart Smells Like a Lovely HeartYou might also likeEmbed",0.054,0.673,0.274,0.9993
201,201,Katy Perry,PRISM,Roar,Cirkut & Dr. Luke & Max Martin,"I used to bite my tongue and hold my breath Scared to rock the boat and make a mess So I sat quietly, agreed politely I guess that I forgot I had a choice I let you push me past the breaking point I stood for nothing, so I fell for everything  You held me down, but I got up (Hey) Already brushing off the dust You hear my voice, you hear that sound Like thunder, gonna shake the ground You held me down, but I got up (Hey) Get ready 'cause I've had enough I see it all, I see it now I got the eye of the tiger, a fighter Dancing through the fire 'Cause I am a champion, and you're gonna hear me roar Louder, louder than a lion 'Cause I am a champion, and you're gonna hear me roar  Oh-oh-oh-oh-oh-oh-oh Oh-oh-oh-oh-oh-oh-oh Oh-oh-oh-oh-oh-oh-oh You're gonna hear me roar You might also like Now I'm floating like a butterfly Stinging like a bee, I earned my stripes I went from zero, to my own hero  You held me down, but I got up (Hey) Already brushing off the dust You hear my voice, you hear that sound Like thunder, gonna shake the ground You held me down, but I got up (Got up) Get ready 'cause I've had enough I see it all, I see it now  I got the eye of the tiger, a fighter Dancing through the fire 'Cause I am a champion, and you're gonna hear me roar Louder, louder than a lion 'Cause I am a champion, and you're gonna hear me roar  Oh-oh-oh-oh-oh-oh-oh Oh-oh-oh-oh-oh-oh-oh Oh-oh-oh-oh-oh-oh-oh You're gonna hear me roar Oh-oh-oh-oh-oh-oh-oh Oh-oh-oh-oh-oh-oh-oh (You'll hear me roar) Oh-oh-oh-oh-oh-oh-oh You're gonna hear me roar Roar, roar, roar, roar, roar  I got the eye of the tiger, a fighter Dancing through the fire 'Cause I am a champion, and you're gonna hear me roar Oh, louder, louder than a lion 'Cause I am a champion, and you're gonna hear me roar  Oh-oh-oh-oh-oh-oh-oh Oh-oh-oh-oh-oh-oh-oh Oh-oh-oh-oh-oh-oh-oh (Yeah) You're gonna hear me roar Oh-oh-oh-oh-oh-oh-oh Oh-oh-oh-oh-oh-oh-oh (You'll hear me roar) Oh-oh-oh-oh-oh-oh-oh You're gonna hear me roar 99Embed",0.046,0.768,0.186,0.9955
202,202,Katy Perry,PRISM (Japan Edition),Roar (Cazzette Remix),Cirkut & Dr. Luke & Max Martin,"I used to bite my tongue and hold my breath Scared to rock the boat and make a mess So I sat quietly, agreed politely I guess that I forgot I had a choice I let you push me past the breaking point I stood for nothing, so I fell for everything  You held me down, but I got up (Hey) Already brushing off the dust You hear my voice, you hear that sound Like thunder, gonna shake the ground You held me down, but I got up (Hey) Get ready 'cause I've had enough I see it all, I see it now  I got the eye of the tiger, a fighter Dancing through the fire 'Cause I am a champion, and you're gonna hear me roar Louder, louder than a lion 'Cause I am a champion, and you're gonna hear me roar  Oh-oh-oh-oh-oh-oh-oh Oh-oh-oh-oh-oh-oh-oh Oh-oh-oh-oh-oh-oh-oh You're gonna hear me roar You might also like Now I'm floating like a butterfly Stinging like a bee, I earned my stripes I went from zero, to my own hero  You held me down, but I got up (Hey) Already brushing off the dust You hear my voice, you hear that sound Like thunder, gonna shake the ground You held me down, but I got up (Got up) Get ready 'cause I've had enough I see it all, I see it now  I got the eye of the tiger, a fighter Dancing through the fire 'Cause I am a champion, and you're gonna hear me roar Louder, louder than a lion 'Cause I am a champion, and you're gonna hear me roar  Oh-oh-oh-oh-oh-oh-oh Oh-oh-oh-oh-oh-oh-oh Oh-oh-oh-oh-oh-oh-oh You're gonna hear me roar Oh-oh-oh-oh-oh-oh-oh Oh-oh-oh-oh-oh-oh-oh (You'll hear me roar) Oh-oh-oh-oh-oh-oh-oh You're gonna hear me roar Roar, roar, roar, roar, roar  I got the eye of the tiger, a fighter Dancing through the fire 'Cause I am a champion, and you're gonna hear me roar Oh, louder, louder than a lion 'Cause I am a champion, and you're gonna hear me roar  Oh-oh-oh-oh-oh-oh-oh Oh-oh-oh-oh-oh-oh-oh Oh-oh-oh-oh-oh-oh-oh (Yeah) You're gonna hear me roar Oh-oh-oh-oh-oh-oh-oh Oh-oh-oh-oh-oh-oh-oh (You'll hear me roar) Oh-oh-oh-oh-oh-oh-oh You're gonna hear me roarEmbed",0.046,0.767,0.187,0.9955
203,203,Katy Perry,"Dance (RED) Save Lives, Vol. 2",Roar (DallasK Remix),DallasK,"I used to bite my tongue and hold my breath Scared to rock the boat and make a mess So I sat quietly, agreed politely I guess that I forgot I had a choice I let you push me past the breaking point I stood for nothing, so I fell for everything  You held me down, but I got up Already brushing off the dust You hear my voice, your hear that sound Like thunder, gonna shake the ground You held me down, but I got up Get ready cause I had enough I see it all, I see it now  I got the eye of the tiger, a fighter Dancing through the fire Cause I am a champion, and you’re gonna hear me roar Louder, louder than a lion Cause I am a champion, and you’re gonna hear me roar  You’re gonna hear me roar You’re gonna hear me roar You’re gonna hear me roar You’re gonna hear me roar You’re gonna hear me roar You’re gonna hear me roar You might also like Now I’m floating like a butterfly Stinging like a bee I earned my stripes I went from zero, to my own hero  You held me down, but I got up Already brushing off the dust You hear my voice, your hear that sound Like thunder, gonna shake the ground You held me down, but I got up Get ready cause I had enough I see it all, I see it now  I got the eye of the tiger, a fighter Dancing through the fire Cause I am a champion, and you’re gonna hear me roar Louder, louder than a lion Cause I am a champion, and you’re gonna hear me roar  You’re gonna hear me roar You’re gonna hear me roar You’re gonna hear me roar You’re gonna hear me roar You’re gonna hear me roar You’re gonna hear me roar You’re gonna hear me roar You’re gonna hear me roar You’re gonna hear me roarEmbed",0.041,0.799,0.16,0.9925
204,204,Katy Perry,,Rock God,Printz Board,"Preacher man walked into the bar and he said He said ""Hey girl, can't you walk a mile straight?"" Father, I'm torn and I'm selling my soul To the rhythm, the beat and the bass  'Cause I can't confess my rock and roll ways 'Cause I'm so possessed with the music, the music he plays  I can't stop my feet from dancing to the sound of his drum Oh no, I fell in love with my rock god I can't keep my hips from swaying to his sweet melody You see, I fell in love, with my rock-rock god  Preacher man took my hand and looked in my eyes He said ""Hey girl, can't you live your life right?"" Father, things aren't always so black and white Don't cast the first stone 'cause I'm not alone  And it's not like I'm hurting anyone But I can't confess my rock, my rock and roll ways You might also like I can't stop my feet from dancing to the sound of his drum Oh no, I fell in love with my rock god I can't keep my hips from swaying to his sweet melody You see, I fell in love, with my rock-rock god I can't stop my feet from dancing to the sound of his drum Oh no, I fell in love with my rock god I can't keep my hips from swaying to his sweet melody You see, I fell in love, with my rock-rock god  No, I wouldn't change a thing even if I could I chose a path and I'm not looking back And I'm sorry if I left the angels cryin' over me  I can't stop my feet from dancing to the sound of his drum Oh no, I fell in love with my rock god I can't keep my hips from swaying to his sweet melody You see, I fell in love, with my rock-rock god  Preacher man, preacher man, oh Preacher man, preacher man, oh Preacher man, preacher man, oh Preacher man, preacher man, oh 'Cause I'm gone, gone, gone (Oh, oh) Gone, gone, gone Yeah, I'm gone, gone, gone (Oh, oh, oh, oh)Embed",0.049,0.724,0.227,0.9972
