,Unnamed: 0,Artist,Album,Song Title,Producer,Lyrics,neg,neu,pos,compound
130,130,Kid Cudi,Speedin’ Bullet 2 Heaven,Insides Out,Kid Cudi,"I keep crying I keep crying inside I keep dying I keep dying and Oh-oh-oh-oh, I'm not afraid Oh-oh-oh-oh, I'm not afraid Oh-oh-oh-oh, I'm not afraid Of the pain Of the pain Of the pain Of the pain Oh-oh-oh-oh, I'm not afraid Oh-oh-oh-oh, am I insane? Oh-oh-oh-oh, I'm not the same  I keep crying I keep crying inside I keep dying I keep dying and Oh-oh-oh-oh, I'm not afraid Oh-oh-oh-oh, I'm not afraid Oh-oh-oh-oh, I'm not afraid Of the pain Of the pain Of the pain Of the pain Oh-oh-oh-oh, I'm not afraid Oh-oh-oh-oh, am I insane? Oh-oh-oh-oh, I'm not the same You might also like I keep crying I keep crying inside I keep dying I keep dying6Embed",0.358,0.625,0.018,-0.9931
131,131,Kid Cudi,Rap Hard,Interlude,Kid Cudi,"Yo! Yo, what up, Mel? Yo man, it‘s Scott man. Hit me up whenever you get this dawg. You know what I’m sayin’, I got these, you know what I’m sayin’, beats and shit that I just made up at Chris' house. Now man, so if you tryna do that man, just hit me up man, let me know what’s up man cause um, know what I’m sayin’, I’m ready to drop these, know what I’m sayin’. I might just go to studio tonight man, just holla at it man, just do it. But um, yeah just hit me back whenever man. You know what I’m sayin’. I be at the crib. You know what I’m sayin’. You can hit up, you can hit the sale man. Alright OneYou might also likeEmbed",0.029,0.919,0.053,0.4939
132,132,Kid Cudi,KiD CuDi presents SATELLITE FLIGHT: The journey to Mother Moon,Internal Bleeding,Kid Cudi," Hmm, oh Woah  I done tried it all, tried it all, hey Done tried it all, I can't stop this internal bleeding (Hmm) And my heart is leaking, heart is leaking out Tried it all, tried it all, hey Done tried it all, I can't stop this internal bleeding (Hmm) And my heart is leaking, heart is leaking out Tried it all, tried it all, hey Done tried it all, I can't stop this internal bleeding (Huh) My heart is leaking, heart is leaking out Tried it all, tried it all, hey Done tried it all, I can't stop this internal bleeding My heart is leaking And it hurts  Oh, uh Cut me down, slice me deep, I dare you Burn my crown, spit on my grave, I’ll make you See my face, see my face, I’ll haunt you Deep in the dark, behind your eyes, I’m on you Salt of the Earth, bird of the Heavens, you hear them All in the hell, the hollowest halls, don’t fear them Here I am, the warrior man Here I stand, the warrior man You might also like But I done tried it all, tried it all, hey Done tried it all, I can’t stop this internal bleeding (Hmm) My heart is leaking, heart is leaking out Tried it all, tried it all, hey Done tried it all, I can’t stop this internal bleeding (Hmm) My heart is leaking, heart is leaking out And it hurts me  Oh-oh-oh-oh Oh-oh-oh-oh-oh Oh-oh-oh-oh-oh Oh-oh-oh-oh Oh-oh-oh-oh Oh-oh-oh-oh-oh Oh-oh-oh-oh-oh Oh-oh-oh-oh Oh-oh-oh-oh Oh-oh-oh-oh-oh Oh-oh-oh-oh-oh Oh-oh-oh-oh Oh-oh-oh-oh Oh-oh-oh-oh-oh Oh-oh-oh-oh Oh85Embed",0.067,0.873,0.059,-0.6305
133,133,Kid Cudi,A Kid Named Cudi,Intro (A Kid Named Cudi),Plain Pat & Emile Haynie,"Goddamn nigga, watch your feet Chill out man With your big ass head Whatever You gon sit right in front of me Get fucked up Huh?, Nah man, them shits is nasty Yo, hello? Gimme some of that popcorn Chill man, get your own shit Huh? Sup babe, I'm at the movies right now Damn nigga, why you got so much butter on this shit? Nah, I'm gonna come by later and get that though Yeah, have you seen this shit? Supposed to be good tho Get your hand outta my pocket Let me holla at you, the movie is about to start Oh my god, what the fuck, do you smell that? Damn, shh, yo Pat, shh, chill dude Damn, what the fuck? Chill out Shit's startedYou might also like2Embed",0.29,0.65,0.061,-0.9899
134,134,Kid Cudi,A Kid Named Cudi (Re-Release),Intro (A Kid Named Cudi Re-Release),Plain Pat & Kid Cudi,"Alright Yeah Come on, I think we, um, F17, F18? Which way- which way is that? It's here Okay Excuse me Excuse me, excuse me Ah! Sorry! Didn't mean to step on your foot Let's see, F18 Boom Yo, man, can you believe it's been 14 years since the first one? Damn! Well, that makes sense, though You know that nigga Cudi 'bout 45? For real? Mhm, look it up Sweet Jesus! Let me get some popcorn Damn, we been looking forward to this shit Did you hear that?You might also likeEmbed",0.104,0.752,0.144,0.0387
135,135,Kid Cudi,Dat Kid From Cleveland,Intro (Dat Kid From Cleveland),EV,"Hey, he's a man He's a short man, the shortest man you'll see It's DJ E-V, he's the shortest man you'll see Rolling with the K-I-D C-U-D-I It's DJ E-V, he's the shortest DJ you'll see Hey! Yo, uhm, holla at me my nigga, haha We doing it big We not playing games, Kid Cud I love everybody I love the hate I love the positive I love everything man Show me love when you meet, when you see me You know how to holla, dream onYou might also likeEmbed",0.049,0.68,0.272,0.9783
136,136,Kid Cudi,A Kid Named Cudi,Is There Any Love? (Ft. Wale),Emile Haynie,"Heads up, nigga Wale Plain Pat Emile  Off jump boo, Cudi give you funk Hit you in your head then it work it to your rump Hatin' niggas can't hate, leave 'em all stumped They gotta like a nigga, call me Obama Not a hypebeast while you beast for the hype (no no) Yeah I'm the underdog, story of my life (yup) Matter fact I dreamed that I lived twice Once as a slave who imagined being free And made it all happen for his family and his seed And now me, you can call me Mr. Friendly One life to live, but no acting on my nigga Friendy Can't stand evil bitches with they Fendi All they do is envy and plot up on my loins I give you options baby flip a coin You get McDonald's, forget the sirloin Hating my macking, they asking  Is there any love In this world? Is there any love In this world? Is there any love In this world of ours? Is there any love In this world? You might also like Folarin, the muse of the hater That music is greater, stupid nigga, bring your face up Bamas surprised, deprived from attention Pride of the district all rise so they listenin' From where gorillas territorial for inches When it come to pistols, these niggas don't John Lynch them Off rip that's genius You niggas so-so like seamstress No more amore, I refuse to force you Maybe I lack the fortitude to try to court you Of course, they all hate Early adapters agree they all late So what that say about my watch? To y'all minds I'm like a UK clock Hours ahead, so wack niggas is sayin' What they sayin', young? They sayin' What they sayin', young? They sayin'?  Is there any love In this world? Is there any love In this world? Is there any love In this world of ours? Is there any love In this world? I was born to do the damn thing Story of Cudi, nigga getting out my dreams Zero options to choose Living in a box full of Cuyahoga blues, and listen I stayed away from reading The Plain Dealer Most of my niggas back in Cleveland were plain dealers, uh Who whipped Supremes, the candy-painted eyes But the love from the boppers had 'him watchin they rise Wasn't no love for a nigga in the smug Sipping out a cup, a concoction for cruising High off life? My nigga, not even I'ma go to war with the Devil 'til we're even Bobbing and weaving, spiritual hymn singing No commentary my man, I come out swinging And this will be the song that we sing Any young nigga with visions when he's sleeping  Is there any love In this world? Is there any love In this world? Is there any love In this world of ours? Is there any love In this world?19Embed",0.115,0.668,0.217,0.9973
137,137,Kid Cudi,,JFKPSA,Kid Cudi,"The artist, however faithful to his personal vision of reality, becomes the last champion of the individual mind and sensibility Against an intrusive society and an officious state He has, as Frost said, a lover's quarrel with the world In pursuing his perceptions of reality He must often sail against the currents of his time This is not a popular role Yet in retrospect, we see how the artist's fidelity has strengthened the fibre of our national life If sometimes our great artists have been the most critical of our society It is because their sensitivity And their concern for justice, which must motivate any true artist Makes him aware that our Nation falls short of its highest potential I see little of more importance to the future of our country and our civilization than full recognition of the place of the artist If art is to nourish the roots of our culture Society must set the artist free to follow his vision wherever it takes him We must never forget that art is not a form of propaganda, it is a form of truth For poets, there is nothing worse for our trade than to be in style In free society art is not a weapon and it does not belong to the spheres of polemic and ideology The highest duty of the writer, the composer, the artist is to remain true to himself And to let the chips fall where they may  Hey let's have some fun this timeYou might also like6Embed",0.017,0.79,0.193,0.9929
138,138,Kid Cudi,Speedin’ Bullet 2 Heaven,Judgmental Cunt,Kid Cudi,"This is for all your suffering Judgmental cunt, uh (Ahem) Hmm, mmm Select your potion  Stay tuned, stay tuned Stay tuned, stay tuned  Yeah, you're just some fuck-up little kid Just some loser kid, and you're never ever going to be shit Everywhere he goes, loser little kid Introverted kid, hating everybody type of guy Look at you, dumb punk loser kid You ain't never gon' be shit, somebody told you lies Can't hear a thing, too preoccupied sipping kerosene  Stay tuned, stay tuned Stay tuned, stay tuned  You're just some loser little boy Can't ever do a damn thing right, you'll never be shit They called him the loser, loser boy And you'll never be anything but a fucking lowlife Look at you, dumb stoner little boy You'll never be nothing nigga, don't get this shit twisted Oh, we shall see what fate shall bring You might also like Stay tuned, stay tuned Stay tuned, stay tuned  Yow, yow, help me, yow, how, yow, hey! Yow, yow-yow-yow-yow, how, how, how, yow, how how how, yeah! Hey! Hey! Choose your potion12Embed",0.205,0.735,0.06,-0.9791
139,139,Kid Cudi,Indicud,Just What I Am (Ft. King Chip),Kid Cudi,"I'm just what you made, God, not many I trust I'ma go my own way, God, take my fate to wherever you want I'm out here, on my son, won't stop 'til I get me some Club-hoppin', tryna get me some, bad bitches wanna get me sprung Early in the morning, I'm wakin', bakin', drinkin', contemplatin' Ain't no such thing as Satan, evil is what you make it Thank the Lord for that burning bush That big body Benz I was born to push On my way I'm burning kush, nigga, don't be worried 'bout us Neighbors knockin' on the door, asking can we turn it down I say, ""Ain't no music on"", she said, ""No, that weed is loud"" Nigga, we ballin', straight swaggin', lost Hawk, but I'm maintainin' I've been told that I'm amazing, make sure keep that fire blazin', we livin'  I (I need) need smoke (Oh, oh, oh, I need) I (I need) need to smoke Who gon' hold me down now? I-I wanna get high y'all (Woah) I-I wanna get high y'all Nee-need it, need it to get by y'all (Woah, yeah) Can you get me high y'all? (Hey) I-I wanna get high y'all I-I-I wanna get high y'all Nee-need it, need it to get by y'all Can you get me high y'all? (Hey) You might also like I'm just what you made, God, just what you made, God (Nee-need it) I'm just what you made, God, I'm just what you made (Nee-nee-need it) I'm just what you made, God I'm just what you made, God, I'm just what you made, (Mmm)  Let me tell you 'bout my month y'all Endless shopping, I had a ball I had to ball for therapy, my shrink don't think that helps at all Whatever, that man ain't wearing these leather pants I diagnose my damn self, these damn pills ain't working fam In-In my spare time, punching walls, fucking up my hand I know that shit sound super cray, but if you had my life you'd understand But, I can't fold, some poor soul got it way worse We're all troubled in a world of trouble It's scary to have a kid walk this Earth I'm what you made, God, fuck yes, I'm so odd Thinking 'bout all my old friends who weren't my friends all along Hm, when it rains it pours, whiskey bottles on the sinks and floors Every day to find sane's a chore, amidst a dream with no exit doors  I (I need) need smoke (Oh, oh, oh, I need) I (I need) need to smoke Who gon' hold me down now? I-I wanna get high y'all (Woah) I-I wanna get high y'all Nee-need it, need it to get by y'all (Woah, yeah) Can you get me high y'all? (Hey) I-I wanna get high y'all I-I-I wanna get high y'all Nee-need it, need it to get by y'all Can you get me high y'all? (Hey) I'm just what you made, God, just what you made, God (Nee-need it) I'm just what you made, God, I'm just what you made (Nee-nee-need it) I'm just what you made, God I'm just what you made, God, I'm just what you made (Mmm)  Nee-need it to get by, yeah Willy188Embed",0.086,0.761,0.153,0.9845
140,140,Kid Cudi,,Kid Cudi [Discography List],,"• Kid Cudi - Entergalactic: Sеptember 30thTracks:2008:• Kid Cudi - Day 'N' Nite (Nightmarе): February 5th • 88-Keys - Ho' Is Short For Honey ft. Kid Cudi: April 22nd • King Chip - Ask About Me ft. Kid Cudi: April 22nd • 88-Keys - Wasting My Minutes ft. Kid Cudi: June 11th • 3OH!3 - Don’t Trust Me (benny blanco Remix) ft. Kid Cudi: July 8th • Kid Cudi - Intro: July 17th • Kid Cudi - Down & Out: July 17th • Kid Cudi - Is There Any Love? ft. Wale: July 17th • Kid Cudi - CuDi Get: July 17th • Kid Cudi - Man on the Moon (The Anthem): July 17th • Kid Cudi - The Prayer: July 17th • Kid Cudi & Crookers - Embrace the Martian: July 17th • Kid Cudi - Maui Wowie: July 17th • Kid Cudi - 50 Ways to Make a Record: July 17th • Kid Cudi - Whenever: July 17th • Kid Cudi - Pillow Talk: July 17th • Kid Cudi - Save My Soul (The CuDi Confession): July 17th • Kid Cudi - T.G.I.F. ft. King Chip: July 17th • Kid Cudi - CuDi Spazzin': July 17th • Kid Cudi - Cleveland is the Reason: July 17th • Kid Cudi - Heaven at Nite: July 17th • K. Sparks - Take 'Em High ft. Kid Cudi: July 26th • The Alchemist - Therapy ft. Kid Cudi, Blu & Evidence: November 18th • Kanye West - Welcome To Heartbreak ft. Kid Cudi: November 24th • Kanye West - Paranoid ft. Mr. Hudson & Kid Cudi: Novemeber 24th2009:• Kid Cudi - Day 'N' Nite (Crookers Remix) ft. Crookers: January 12th • Black Eyed Peas - Boom Boom Style (Zuper Blahq Megamix) ft. Kid Cudi: May 5th • Kid Cudi - Make Her Say (I Poke Her Face) ft. Kanye West & Common: June 9th • David Guetta - Memories ft. Kid Cudi: August 24th • JAY-Z - Already Home ft. Kid Cudi: September 8th • Kid Cudi - In My Dreams (Cudder Anthem) ft. Common • Kid Cudi - Soundtrack 2 My Life • Kid Cudi - Simple As... • Kid Cudi - Solo Dolo (Nightmare) • Kid Cudi - Heart of a Lion (Kid Cudi Theme Music) • Kid Cudi - My World ft. Jeff Bhasker • Kid Cudi - Sky Might Fall • Kid Cudi - Enter Galactic (Love Connection Part I) • Kid Cudi - Alive (Nightmare) ft. Ratatat • Kid Cudi - Cudi Zone • Kid Cudi - Pursuit of Happiness (Nightmare) ft. Ratatat & MGMT • Kid Cudi - Hyyerr ft. King Chip • Kid Cudi - Up Up & Away • Shakira - Did It Again (Remix) ft. Kid Cudi: October 16th • Mr. Hudson - Everything Is Broken ft. Kid Cudi: October 19th • Mike Posner - Don't Trust Me (Remix) ft. 3OH!3 & Kid Cudi: October 28th • Kid Cudi - Pursuit of Happiness (Steve Aoki Remix) ft. Steve Aoki, Ratatat & MGMT: December 5th • Robin Thicke - Elevatas ft. Kid Cudi: December 15th2010:• Consequence - Whatever U Want (Remix) ft. Kid Cudi, Kanye West, John Legend, Common & Big Sean: January 8th • Dan Black - Symphonies (Remix) ft. Kid Cudi: February 16th • Kid Cudi - I Do My Thing ft. Snoop Dogg: March 8th • Snoop Dogg - That Tree ft. Kid Cudi: March 16th • Ricky Hil - Won't You Tell Me ft. Kid Cudi: April 11th • Cam’ron & Vado - Ya' Killin' Me ft. Kid Cudi: May 12th • King Chip - All Talk ft. Kid Cudi: July 5th • Kanye West - G.O.O.D. Friday ft. Common, Kid Cudi, Pusha T, Big Sean & Charlie Wilson: September 10th • Kanye West - Christian Dior Denim Flow ft. Kid Cudi, Pusha T, John Legend, Lloyd Banks & Ryan Leslie: October 1st • JAY-Z & Kanye West - The Joy ft. Curtis Mayfield, Pete Rock, Charlie Wilson & Kid Cudi: October 29th • Kid Cudi - Scott Mescudi vs. the World ft. CeeLo Green: November 9th • Kid Cudi - REVOFEV: November 9th • Kid Cudi - Don't Play This Song ft. Mary J. Blige: November 9th • Kid Cudi - We Aite (Wake Your Mind Up): November 9th • Kid Cudi - Marijuana: November 9th • Kid Cudi - Mojo So Dope: November 9th • Kid Cudi - Ashin' Kusher: November 9th • Kid Cudi - Erase Me ft. Kanye West: November 9th • Kid Cudi - Wild'n Cuz I'm Young: November 9th • Kid Cudi - The Mood: November 9th • Kid Cudi - MANIAC ft. St. Vincent & Cage: November 9th • Kid Cudi - Mr. Rager: November 9th • Kid Cudi - These Worries ft. Mary J. Blige: November 9th • Kid Cudi - The End ft. GLC, King Chip & Lady Wray: November 9th • Kid Cudi - All Along: November 9th • Kid Cudi - GHOST!: November 9th • Kid Cudi - Trapped in My Mind: November 9th • Kid Cudi - Maybe: November 9th • Kanye West - Gorgeous ft. Kid Cudi & Raekwon: November 22nd • Kanye West - All of the Lights ft. Rihanna, Elly Jackson, Kid Cudi, Fergie, Drake, Alicia Keys & Elton John: November 22nd • T.I. - Welcome to the World ft. Kanye West & Kid Cudi: December 7th2011:• Kanye West - All of the Lights (Remix) ft. Drake, Big Sean, Lil Wayne, Rihanna, Kid Cudi, Fergie, Drake, Alicia Keys, Elton John, Charlie Wilson, John Legend, Ryan Leslie, The-Dream, Tony Williams, Alvin Fields & Ken Lewis: March 14th • Travis Barker - Cool Head ft. Kid Cudi: March 15th • Consequence - On My Own ft. Kid Cudi: July 7th • The Knux - Run: Kid Cudi: July 12th • JAY-Z & Kanye West - Illest Motherfucker Alive ft. Kid Cudi: August 8th • Kid Cudi - No One Believes Me: August 22nd • Wale - Focused ft. Kid Cudi: October 18th • Dia Frampton - Don't Kick the Chair ft. Kid Cudi: December 6th2012:• King Chip - GloryUs ft. Kid Cudi: January 23rd • King Chip - Ride 4 You ft. Far East Movement & Kid Cudi: January 23rd • WZRD - The Arrival: February 28th • WZRD - High Off Life: February 28th • WZRD - The Dream Time Machine ft. Empire of the Sun: February 28th • WZRD - Love Hard: February 28th • WZRD - Live & Learn: February 28th • WZRD - Brake: February 28th • WZRD - Teleport 2 Me, Jamie ft. Desire: February 28th • WZRD - Where Did You Sleep Last Night?: February 28th • WZRD - Efflictim: February 28th • WZRD - Dr. Pill: February 28th • WZRD - Upper Room: February 28th • Kid Cudi - The Ruler and the Killer: March 16th • Steve Aoki - Cudi the Kid ft. Travis Barker & Kid Cudi: April 10th • Kanye West - The Morning ft. D’Banj, Common, CyHi, 2 Chainz, Kid Cudi, Pusha T, Andrea Martin & Raekwon: September 14th • Kid Cudi - Creepers: September 14th • Kreayshawn - Like It or Love It ft. Kid Cudi: September 14th • Kid Cudi - Just What I Am ft. King Chip: October 2nd • Big Boi - She Hates Me ft. Kid Cudi: December 11th • Kid Cudi - King Wizard: December 17th2013:• Kid Cudi - Immortal: March 14th • Kid Cudi - The Resurrection of Scott Mescudi: April 12th • Kid Cudi - Unfuckwittable: April 12th • Kid Cudi - Young Lady ft. Father John Misty: April 12th • Kid Cudi - Solo Dolo Part II ft. Kendrick Lamar: April 12th • Kid Cudi - Girls ft. Too $hort: April 12th • Kid Cudi - New York City Rage Fest: April 12th • Kid Cudi - Red Eye ft. HAIM: April 12th • Kid Cudi - Mad Solar: April 12th • Kid Cudi - Beez ft. RZA: April 12th • Kid Cudi - Brothers ft. King Chip & A$AP Rocky: April 12th • Kid Cudi - Burn Baby Burn ft. King Chip: April 12th • Kid Cudi - Lord of the Sad and Lonely: April 12th • Kid Cudi - Cold Blooded: April 12th • Kid Cudi - Afterwards (Bring Yo Friends) ft. Michael Bolton & King Chip: April 12th • Kid Cudi - The Flight of the Moon Man: April 12th • Kanye West - Guilt Trip ft. Kid Cudi: June 18th • Kid Cudi - Going to the Ceremony: July 1st • Big Sean - First Chain ft. Kid Cudi & Nas: August 27th • Kid Cudi - SATELLITE FLIGHT: December 16th2014:• Kid Cudi - Destination: Mother Moon: February 25th • Kid Cudi - Copernicus Landing: February 25th • Kid Cudi - Balmain Jeans ft. Raphael Saadiq: February 25th • Kid Cudi - Too Bad I Have to Destroy You Now: February 25th • Kid Cudi - Internal Bleeding: February 25th • Kid Cudi - In My Dreams 2015: February 25th • Kid Cudi - Return of the Moon Man (Original Score): February 25th • Kid Cudi - Troubled Boy: February 25th • Kid Cudi & Skylar Grey - Hero: March 11th • HS87 - Scorn ft. Audio Push, Kent M$ney, Kid Cudi & Hit-Boy: May 26th • King Chip - Vortex ft. Pusha T & Kid Cudi: September 16th2015:• Kid Cudi - love.: March 3rd • Kid Cudi - CONFUSED!: August 1st • Kid Cudi - JFKPSA: August 6th • Kid Cudi - Judgmental Cunt: October 3rd • Kid Cudi - Wedding Tux: October 3rd • Kid Cudi - Edge of the Earth / Post Mortem Boredom: December 4th • Kid Cudi - Man in the Night: December 4th • Kid Cudi - Screwed: December 4th • Kid Cudi - Fade 2 Red: December 4th • Kid Cudi - Adventures: December 4th • Kid Cudi - The Nothing: December 4th • Kid Cudi - AMEN: December 4th • Kid Cudi - Handle with Care: December 4th • Kid Cudi - Séance Chaos: December 4th • Kid Cudi - Fairy Tale Remains: December 4th • Kid Cudi - Angered Kids: December 4th • Kid Cudi - Red Sabbath: December 4th • Kid Cudi - Fuchsia Butterflies: December 4th • Kid Cudi - Speedin' Bullet 2 Heaven: December 4th • Kid Cudi - Embers: December 4th • Kid Cudi - Anomaly: December 4th • Kid Cudi - The Return of Chip Douglas: December 4th • Kid Cudi - Trauma: December 4th • Kid Cudi - Wait!: December 4th • Kid Cudi - Insides Out: December 4th • Kid Cudi - Speedin' Bullet 2 Heaven (Acoustic Demo): December 4th • Kid Cudi - Worth: December 4th • Kid Cudi - MELTING: December 4th2016:• Kanye West - Father Stretch My Hands, Pt. 1 ft. Kid Cudi & Kelly Price: February 14th • Kanye West - Waves ft. Chris Brown, Akon & Kid Cudi: February 14th • Kid Cudi - Frequency: March 25th • Kid Cudi - Goodbye: June 24th • Travis Scott - way back ft. Kid Cudi & Swizz Beatz: September 2nd • Travis Scott - ​through the late night ft. Kid Cudi: September 2nd • Kid Cudi - Surfin' ft. Pharrell Williams: September 30th • Kid Cudi - Swim in the Light: December 16th • Kid Cudi - Releaser ft. Kacy Hill: December 16th • Kid Cudi - By Design ft. André 3000: December 16th • Kid Cudi - All In: December 16th • Kid Cudi - ILLusions: December 16th • Kid Cudi - Rose Golden ft. WILLOW: December 16th • Kid Cudi - Baptized in Fire ft. Travis Scott: December 16th • Kid Cudi - Flight at First Sight / Advanced ft. Pharrell Williams: December 16th • Kid Cudi - Does It: December 16th • Kid Cudi - Dance 4 Eternity: December 16th • Kid Cudi - Distant Fantasies: December 16th • Kid Cudi - Wounds: December 16th • Kid Cudi - Mature Nature: December 16th • Kid Cudi - Kitchen ft. Jaden: December 16th • Kid Cudi - Cosmic Warrior: December 16th • Kid Cudi - The Guide ft. André 3000: December 16th • Kid Cudi - The Commander: December 16th2018:• Kid Cudi - The Rage: April 13th • A$AP Rocky - A$AP Forever REMIX ft. T.I., Moby & Kid Cudi: May 25th • Kanye West - No Mistakes ft. Charlie Wilson & Kid Cudi: June 1st • Kanye West - Ghost Town ft. PARTYNEXTDOOR, Kid Cudi & 070 Shake: June 1st • KIDS SEE GHOSTS - Feel the Love ft. Pusha T: June 8th • KIDS SEE GHOSTS - Fire: June 8th • KIDS SEE GHOSTS - 4th Dimension ft. Louis Prima: June 8th • KIDS SEE GHOSTS - Freeee (Ghost Town, Pt. 2) ft. Ty Dolla $ign & Anthony Hamilton: June 8th • KIDS SEE GHOSTS - Reborn: June 8th • KIDS SEE GHOSTS - Kids See Ghosts ft. Yasiin Bey: June 8th • KIDS SEE GHOSTS - Cudi Montage ft. Mr. Hudson: June 8th • Travis Scott - STOP TRYING TO BE GOD ft. Stevie Wonder, Kid Cudi, James Blake & Philip Bailey: August 3rd • Quavo - LOST ft. Kid Cudi: October 11th2019:• ScHoolboy Q - Dangerous ft. Kid Cudi: April 26th • Jaden - On My Own ft. Kid Cudi: July 5th2020:• Selena Gomez - A Sweeter Place ft. Kid Cudi: January 10th • Kid Cudi - Leader of the Delinquents: April 14th • THE SCOTTS - THE SCOTTS: April 24th • Kid Cudi - The Adventures of Moon Man & Slim Shady ft. Eminem: July 10th • Ty Dolla $ign - Temptations ft. Kid Cudi: October 23rd • Kid Cudi - Beautiful Trip: December 11th • Kid Cudi - Tequila Shots: December 11th • Kid Cudi - Another Day: December 11th • Kid Cudi - She Knows This: December 11th • Kid Cudi - Dive: December 11th • Kid Cudi - Damaged: December 11th • Kid Cudi - Heaven on Earth: December 11th • Kid Cudi, Skepta & Pop Smoke - Show Out: December 11th • Kid Cudi - Mr. Solo Dolo III: December 11th • Kid Cudi - Sad People: December 11th • Kid Cudi - Elsie's Baby Boy (flashback): December 11th • Kid Cudi - Sept. 16: December 11th • Kid Cudi - The Void: December 11th • Kid Cudi - Lovin' Me ft. Phoebe Bridgers: December 11th • Kid Cudi - The Pale Moonlight: December 11th • Kid Cudi & Trippie Redd - Rockstar Knights: December 11th • Kid Cudi - 4 da Kidz: December 11th • Kid Cudi - Lord I Know: December 11th • Playboi Carti - M3tamorphosis ft. Kid Cudi: December 25th2021:• Young Stoner Life & Young Thug - Moon Man ft. Strick & Kid Cudi: April 16th • Pop Smoke - 8-Ball ft. Kid Cudi: July 16th • Skepta - Peace of Mind ft. Teezee & Kid Cudi: July 30th • Kanye West - Moon ft. Kid Cudi & Don Toliver: August 29th • Drake - IMY2 ft. Kid Cudi: September 3rd • Kid Cudi & JAY-Z - Guns Go Bang: October 29th • Kanye West - Remote Control pt 2 ft. Young Thug & Kid Cudi: November 14th • WILLOW - ​t r a n s p a r e n t s o u l (Remix) ft. Kid Cudi & Travis Barker: November 19th • Ariana Grande & Kid Cudi - Just Look Up: December 3rd2022:• Kid Cudi & Nigo - Want It Bad: February 18th • Kid Cudi - Stars In The Sky: March 25th • Pusha T - Rock N Roll ft. Kid Cudi & Kanye West: April 22nd • Kid Cudi - Do What I Want: June 10th • Dot Da Genius, JID & Denzel Curry - Talk About Me ft. Kid Cudi: June 24th • Kid Cudi & Ty Dolla $ign - Willing To Trust: September 23rd • Kid Cudi - Entergalactic Theme: September 30th • Kid Cudi - New Mode: September 30th • Kid Cudi - Angel: September 30th • Kid Cudi - Ignite The Love: September 30th • Kid Cudi - In Love: September 30th • Kid Cudi - Can't Believe It ft. 2 Chainz: September 30th • Kid Cudi - Livin' My Truth: September 30th • Kid Cudi - Maybe So: September 30th • Kid Cudi & Ty Dolla $ign - Can't Shake Her: September 30th • Kid Cudi - She's Lookin' For Me: September 30th • Kid Cudi - My Drug: September 30th • Kid Cudi & Don Toliver - Somewhere to Fly: September 30th • Kid Cudi, Don Toliver, Steve Aoki & Dot Da Genius - Burrow: September 30th2023:• Skrillex & Kid Cudi - Summertime: February 18th • Kid Cudi - PORSCHE TOPLESS: June 2nd • Travis Scott - LOOOVE ft. Kid Cudi: July 28th • Kid Cudi - ILL WHAT I BLEED: September 4th • Kid Cudi - MOST AIN'T DENNIS: September 4th • 1017 ALYX 9SM & Kid Cudi - All My Life: September 29th • Lyrical Lemonade, Lil Durk & Kid Cudi - Guitar In My Room: September 29th • Kid Cudi - HEAVEN'S GALAXY: October 12th • Kid Cudi - AT THE PARTY: November 3rdEmbed",0.057,0.877,0.066,0.9749
