,Unnamed: 0,Artist,Album,Song Title,Producer,Lyrics,neg,neu,pos,compound
834,834,Chief Keef,"The Leek, Vol. 4",Sosa Pain,DathanBeatz,"DathanBeatz Flowing on these beats Now that I'm Sosa baby, you wanna have my baby Bitch, is you crazy? You ain't know me before they payed me (Glo Gang) Now that I'm Sosa baby, you wanna have my baby Sosa baby, have my baby Tutu and Aiki And Fathead, Junebug Ayy  Bitch, I'm smoking on these trees, flowing on these beats She like, ""Sosa don't be mean, can I see yo car keys?"" Bitch, is you crazy? You ain't know me before they payed me Now that I'm Sosa baby, you wanna have my baby Beamer, Bentleys, and Mercedes Dada, that's how Kay Kay be Blat blat, that's how AK be I'm just getting off these drugs with my thing off safety  Getting off these drugs and I got my gat, bitch See a opp, shit still gon' get hectic They like Sosa on that new shit Nah, Sosa on that next shit Why niggas on that old shit? Niggas rapping like the old me Thought that I ain't know, bitch But I don't give no shit 'Cause I'm with Glo, bitch And you know we smoking And you know we toting See yo brick bitch ass, you know we blowing You might also like Bitch, I'm smoking on these trees, flowing on these beats She like, ""Sosa don't be mean, can I see yo car keys?"" Bitch, is you crazy? You ain't know me before they payed me Now that I'm Sosa baby, you wanna have my baby Beamer, Bentleys, and Mercedes Dada, that's how Kay Kay be Blat blat, that's how AK be I'm just getting off these drugs with my thing off safety1Embed",0.196,0.755,0.05,-0.9931
835,835,Chief Keef,,Sosa Style,DP Beats,"Man, you know we rockin', man, like cut off stocking keep kush in our pockets All designer, man, get y'all grind up, man Niggas talkin' 'bout fifteen hundred on Instagram, nigga Get y'all bands up, man, niggas broke, nigga, die Y, nigga Know how we rockin', Glo Gang, nigga, gang, ain't none of that squad, nigga You know how we comin', nigga, this our summer, nigga  Kush to face, that's the antidote Cops pull us over, don't panic hoe, ayy Ayy, hittin' home runs just like Sammy Sosa I'm smokin' dope, you smokin' cantaloupe You smokin' watermelon, you smoke fruit pack Where they do that at? Bitch, I smoke the best O-G My breitling better than your Rollie Who you? Ayy, I don't know you Glock on me, turn your ass to tofu Turn your ass to Thai food Do a drive-by by you Hit you, ayy, guarantee won't miss you But I know your momma's gonna miss you And kiss you, give her a tissue Time to pull up on the opps, get our pistols Niggas too old, I swear these niggas too grown I'm too young, with all this money What the fuck I'mma do with all this money? Ayy I'mma spend it then get it back, ayy I'mma spend it, just make niggas mad, ayy I'mma spend it, I ain't gon' ride in Jags, ayy I'mma spend it on a fuckin' M-5, M-6, ayy Ayy, and a 'Rari, ayy Ayy, pull up, pull off, sorry Ain't no talkin' Ayy, you knew that the coppers lurkin' They lookin' for Almighty 'Cause they see me in that tall body Ridin' 'round look like Yao Ming It's a bird, it's a plane, it's Almighty Money in my right and left and back pocket, ayy Ayy, all these bitches polly pocket Ayy, all they want is all me pockets Ayy, I just told them thottie stop it Ayy, I just told them thottie pop it Ayy, you gotta little butt Can you toot it up? You got some lips, what can you do with them? Can you handle this pipe? Ayy Girl, it probably change your life, ayy I'm rollin' off a flat too Bitch, you know what a flat do We gon' fuck all night, ayy We gon' bust all night Gloin' hard bitch, I bust all the lights Too cold, I bust all the pipes, ayy Like Dro say ""When you're right, you're right"", ayyYou might also like20Embed",0.139,0.798,0.063,-0.989
836,836,Chief Keef,Two Zero One Seven,So Tree,Lex Luger,"I remember when the big homies used to shit on me Pull up in that mothafucka with the sticks on us Cash fallin' out my pants cause it sticks on me Hand me the repellent cause this nigga bitch only Remember when I got OG'd  by the OGs Nigga, you can stop actin' like you know me If I fuck a nigga bitch, I'ma do it lowkey Pullin' out big bucks 'cause I'm So Tree  I'm checkin' the mail, I'm weighin' the scale, I'm buyin' the bail Smokin' on dope 'til my mind is dull Nigga like me gon' find a way Jeans like this, you only find in Paris Me and cash got some kind of marriage I got too many diamond pendants All this ice, I'm divin' in it Brand new truck, I'm ridin' in it Meeting gang I'm slidin' in it LV's all on my denim Wrist got big diamonds in 'em Shades got them M's on 'em Pockets got them bands on 'em .40 got a fan on it Accounts, I put bands on it Payed 6 bands for this Fendi I get jiggy I get jiggy Up this .223, I don't trust you, y'all look iffy I got a 100 in this choppa since it's just 2, y'all get 50 Dream chasing like Meek Milly Ridin' with a 50 up yo city, let's get it You might also like I remember when the big homies used to shit on me Pull up in that mothafucka with the sticks, homie Cash fallin' out my pants 'cause the stick on me Hand me the repellent 'cause this nigga bitch on me Remember when I got OG'd  by the OGs Nigga, you can stop actin' like you know me If I fuck a nigga bitch, I'ma do it lowkey Pullin' out big bucks 'cause I'm So Tree  Slick I'm tryna get 20 bathrooms Need a beach house down in Cancun I got a view of the stars and the moon All this marble on the ground, grab a broom Outside white, red seats in the coupe Cameras all around it, I can see what you do 24's on it, I can ride through the snow Cops on my ass, now I'm ridin' real slow Got one cousin missin', all he know is sell dope He don't even care about the tourin' and the shows He don't even wanna fuck the bitches and the hoes Every time I visit, he in the kitchen with the stove  I remember when the big homies used to shit on me Pull up in that mothafucka with the sticks, homie Cash fallin' out my pants 'cause the stick on me Hand me the repellent 'cause this nigga bitch on me Remember when I got OG'd  by the OGs Nigga, you can stop actin' like you know me If I fuck a nigga bitch, I'ma do it lowkey Pullin' out big bucks 'cause I'm So Tree5Embed",0.131,0.805,0.064,-0.9905
837,837,Chief Keef,Camp GloTiggy (Rerelease),South Side,Cassius Jay & Zaytoven,"Ayy, ayy Sos', baby GBE, baby Zaytoven, what up, bro? what you on? Get gwap, ayy Zaytoven That Boy Cassius  Bitch, I'm from the South Side, South Side, South Side, South Side Don't bring your ass to South Side, South Side If you an opp, this pistol be like South Side Bitch, I'm from the South Side, South Side Boy, don't bring your ass to the South Side Bitch, I'm from the South Side, the South Side On the South Side,  if you an opp Pistol beat you like the South Side  I know I'm from the South, I'm on the West I'm from the South Side and the Midwest Face your ass, nigga, fuck a vest They tryna stop this shit, you can't yet Where I'm from, it's all 'bout puttin' a nigga to rest Some want the money, some want the nest They pull up shootin' off a fuckin' next Then take your Mongoose and go sell that shit They see you ridin' Forgi', steal the rims off the car Downtown snatchin' iPhones, man, it was hard Snatchin' lives 'cause these boys ain't playin with no toys Only toys they play with is the sticks that make noise You might also like Bitch, I'm from the South Side, South Side, South Side, South Side Don't bring your ass to South Side, South Side If you an opp, this pistol be like South Side Bitch, I'm from the South Side, South Side Boy, don't bring your ass to the South Side Bitch, I'm from the South Side, the South Side On the South Side,  if you an opp Pistol beat you like the South Side  I know I'm from Chiraq, but bitch, I'm in LA I'm too hard in Chiraq, so bitch, I'm MIA Drop-top 'Raris with my zoes, probably in MIA I ain't missin' shit in Chiraq, they killin' all day I know I'm from the Midwest, I'm in the real West You should get money more and you should feel less You throw a party in the South, we come through, kill that Para'legics on my bitch, I can't feel that You say you out here, nigga, show me where your field at Come through that bitch with .223's and a fat ass lil' MAC I'm sellin' soft box like Lil Mack That's cable boy if you ain't know, motherfucker We from the Ill-raq  Bitch, I'm from the South Side, South Side, South Side, South Side Don't bring your ass to South Side, South Side If you an opp, this pistol be like South Side Bitch, I'm from the South Side, South Side Boy, don't bring your ass to the South Side Bitch, I'm from the South Side, the South Side On the South Side,  if you an opp Pistol beat you like the South Side2Embed",0.152,0.751,0.097,-0.9909
838,838,Chief Keef,Mulah Express,South Side Shit (Ft. Gino Marley),Johnny Juliano,"Man I'm feeling . Put the gun up em, Tadoe! Smoking on loud, eyes red like tomato On the low I gotta problem, call up my cousin Tadoe I'm on a fuckin' pay roll, tryna get them pesos I tell 'em talk is cheap, but these hoes they be flexin' I teach them hoes a lesson, Lamron's what I'm reppin' The kush is in the air, my nigga Woo he steady blazin' The life is so amazing, hell, my niggas raising Wiiic, Brick City, shout out to my 064 niggas Kick it through ya door nigga, you ain't shit but a ho nigga Fuck with my 064 niggas, family on the flo' nigga That choppa burn you up, have you lookin' like so, nigga I wouldn't take your life if it wasn't such crime-a Excuse me judge, I can't even see a touch of drama Let me fuck mama, or suck mama You think you bad, but you look more like a duck, mama See I'm tryna get my cash right She taking mad hype, living in the fast life I got my cash right, so now I'm in the mood And that pump had 'em jumpin' like tennis shoes My flow hot, I think I need a cooler She wanna measure my dick, she said she need a ruler I've seen her fool up, fuck her the first night She call the plumber up, but I get the worst pipe Do the math, no addition to it You talkin' faces of paper, yeah I can get to it This the attitude and I'ma get it miced up I'm on my con, have your show full of  Throw your sets up, nigga rep your hood Wic City and you better respect the hood And if I make a note, I'll never forget the hood And if you lookin' for me, yeah I'll be in the hood You might also like It's Front Street, we mold niggas like Play-Do Old school nigga, got the heat up with the potato Move when I say so, Coke color mayo Whippin' through the hood and I'm all about my peso Get up off my pay roll, get paid like the sports pro Shootin' come easy to me, it's like a free throw Trappin' come easy to me, so I get real though Aim for your middle, just like a field goal The red traffic light crossing gods I got fifteen jabs at these other guys When you selling weight, you better watch for problems I'm on a track with Chief Keef, you niggas got a problem? Bitch still on my waist, that's the problem solver And if you going there, then we going farther And if you going hard, then we going harder Cannon blow a hole in yo chest, rocket launcher We prepared for problems, we prepared for mobsters With everything from a snub nose to a rocket launcher So prepare your mobsters, hope they prepared for problems I'm reppin' Dipset and no, we is not in Harlem1Embed",0.185,0.675,0.14,-0.9827
839,839,Chief Keef,,So What,Chief Keef,"So what These niggas swagger jackin' probably got to swagger practise Got your bitch up in my bed and she went in there to practise Walked in Neiman Marcus and I went in there to cap it Ran into a famous and I'm like ""Ooh girl you ratchet"" Pull up on you, ooh boy you lackin' I'ma show you what we do up in traffic Wipe your face off my shoes, you're a napkin  FN do hella damageYou might also likeEmbed",0.077,0.893,0.03,-0.6077
840,840,Chief Keef,Finally Rich (Complete Edition),Spread Da Word,Young Chop,"Sosa baby Spread the word, O'Block, 300 Ha, beep, beep  I don't wanna hear your mouth 'cause my money talkin' (Beep) He say he ballin', but he walkin' (Nah) You know Sosa ride foreign (Yeah) I be high when I'm tourin' (Yeah) I be full of ignorance (Bitch) Word around, you niggas borin' (Huh?) I got stacks and you boys know it (Yeah, beep, beep) Don't make Chief Sosa blow it (Huh?) Spread the word, Sosa getting that money (Sosa baby, yeah) Spread the word, Glory Boyz we run it (GBE baby, yeah) Spread the word, O'Block, 300 (O'Block) Spread the word, Glory Boyz or nothin' (GBE baby, yeah) Spread the word, yeah, I'm countin' them Gs (Gs) Spread the word, niggas rats, no cheese (No cheese, huh?) Spread the word, everybody know me (Sosa baby, know me) Spread the word, everybody know me (Sosa baby, know me, know me)  He say he ballin', he thought he was (Nah) But that shit go the other way (Yeah) Smoke la, la, la (Bang, bang) That bitch got dumb head (Top), it's like da, da, da Like Oochie say (Oochie baby), dissin' us then my boys lettin' Uzi's spray (Bang, bang, huh?) Foreign cars (Bang), your life ain't worth shit, but a Milky Way O'Block, bitch (O'Block, bang), spread the word, we killin' shit like zo pound, bitch I'ma star, but I got shooters that'll kick ya door down, bitch (Bang, bang, bang, door down) Slow down, bitch Them 300 killers who I roll round with Lil Mouse, he say don't get smoked (Bang, bang, bang) Well, I say don't get blown down, bitch (300) Hold up, hold up (Hold up) Bitch, we some shooters (Bang, bang, bang, shooters) We'll stick you up (Bang, bang, bang) Bitch, we the Glory Boyz We at your head like crew cuts (Crew cuts) Bitch, you done screwed up (Bang, bang) God, you's a broke boy Bitch, you need a tune up (Tune up) You might also like I don't wanna hear your mouth 'cause my money talkin' (Beep) He say he ballin', but he walkin' (Nah) You know Sosa ride foreign (Yeah) I be high when I'm tourin' (Yeah) I be full of ignorance (Bitch) Word around, you niggas borin' (Huh?) I got stacks and you boys know it (Yeah, beep, beep) Don't make Chief Sosa blow it (Huh?) Spread the word, Sosa getting that money (Sosa baby, yeah) Spread the word, Glory Boyz we run it (GBE baby, yeah) Spread the word, O'Block, 300 (O'Block) Spread the word, Glory Boyz or nothin' (GBE baby, yeah) Spread the word, yeah, I'm countin' them Gs (Gs) Spread the word, niggas rats, no cheese (No cheese, huh?) Spread the word, everybody know me (Sosa baby, know me) Spread the word, everybody know me (Sosa baby, know me, know me)  Them bulls gon' bring them lions out (Bang, bang) They gon' rip a lining out (Bang, bang) Don't make me bring my lions out (Nah) Kidnap you, can't find you now (Bang, bang) Sosa, bitch, I'm shinin' now (Sosa baby, bang bang) I got plenty diamonds now (Bling, bang) I got plenty money now (Bang, bang, beep) Clear the crowd, 100 rounds (Bang, bang) God damn, I'm all stuntin' now (Bang, bang, flexin') Disrespect, I'll hunt you down (Bang, bang, yeah) Bitch, I roll with 300 (300) For them, I will gun you down (Bang, bang) Got this all from nothin' now (Bang, bang, nah) Chief Sosa a somethin' now (Sosa baby) All these bitches on me now (Bang, bang) 'Cause I got plenty money now (Bang, bang, beep) Ballout, roll out (Ballout) Rolled up, filled with Doja (Bang, bang) Told ya'll 'bout crackin' cards (Bang, bang, bang) Need to get ya moves up Sosa, bitch, I moved up (Bang, bang, bang) This money won't lose up Spread the word, I'm sacked up (Bang, bang, bang) Smooth dollars, screwed up I don't wanna hear your mouth 'cause my money talkin' (Beep) He say he ballin', but he walkin' (Nah) You know Sosa ride foreign (Yeah) I be high when I'm tourin' (Yeah) I be full of ignorance (Bitch) Word around, you niggas borin' (Huh?) I got stacks and you boys know it (Yeah, beep, beep) Don't make Chief Sosa blow it (Huh?) Spread the word, Sosa getting that money (Sosa baby, yeah) Spread the word, Glory Boyz we run it (GBE baby, yeah) Spread the word, O'Block, 300 (O'Block) Spread the word, Glory Boyz or nothin' (GBE baby, yeah) Spread the word, yeah, I'm countin' them Gs (Gs) Spread the word, niggas rats, no cheese (No cheese, huh?) Spread the word, everybody know me (Sosa baby, know me) Spread the word, everybody know me (Sosa baby, know me, know me)4Embed",0.201,0.665,0.134,-0.9978
841,841,Chief Keef,Finally Rich (Complete Edition),Squad,El Shabazz,"I swear I'ma keep it real, tell you how I feel Only squad I trust, for my squad I bust You be honest, be foreal, that's how you feel I'm touring on my tour bus smoking la, la, la I don't care how you feel, 'cause how I feel I'm higher than the stars and you like blah, blah, blah I swear I just wanna chill, and smoke some kill And watch my numbers just rise, rise, rise, yeah  For the squad I bust, for the squad she bust I used to be broke, well not anymore I got racks all in my drawers, I got racks all on the floor I think that I'm shit so I blow hunnas out my nose I throw fifties on a bitch, six-fifty on my kicks Couple thousands on a shirt For my pants five-hundred bills, my belt fifteen-hundred bills It's just the 300 here You know we throw hundreds here Strip clubs, they love us there Words of Ben Franklin in God I trust And when it goes down in my squad I trust I swear you'll never find a squad like us A squad that shine bright in the dark like us Because we the Glory Boyz, we just hope you know that We full of ignorance and we's a bunch of shooters We the Glory Boyz, we just hope you know that We full of ignorance and we's a bunch of shooters, yeah You might also like I swear I'ma keep it real, tell you how I feel Only squad I trust, for my squad I bust You be honest, be foreal, that's how you feel I'm touring on my tour bus smoking la, la, la I don't care how you feel, 'cause how I feel I'm higher than the stars and you like blah, blah, blah I swear I just wanna chill, and smoke some kill And watch my numbers just rise, rise, rise, yeah   I swear I'ma keep it real, tell you how I feel Only squad I trust, for my squad I bust You be honest, be foreal, that's how you feel I'm touring on my tour bus smoking la, la, la I don't care how you feel, 'cause how I feel I'm higher than the stars and you like blah, blah, blah I swear I just wanna chill, and smoke some kill And watch my numbers just rise, rise, rise, yeah7Embed",0.131,0.706,0.163,0.9716
842,842,Chief Keef,,Squad I Trust (Ft. Capo (GBE)),Shabazz,"I swear I'ma keep it real, tell you how I feel Only squad I trust, for my squad I bust You be honest, be foreal, that's how you feel I'm touring on my tour bus smoking la, la, la I don't care how you feel, 'cause how I feel I'm higher than the stars and you like blah, blah, blah I swear I just wanna chill, and smoke some kill And watch my numbers just rise, rise, rise, yeah  For the squad I bust, for the squad she bust I used to be broke, well not anymore I got racks all in my drawers, I got racks all on the floor I think that I'm shit so I blow hunnas out my nose I throw fifties on a bitch, six-fifty on my kicks Couple thousands on a shirt For my pants five-hundred bills, my belt fifteen-hundred bills It's just the 300 here You know we throw hundreds hеre Strip clubs, they love us thеre Words of Ben Franklin in God I trust And when it goes down in my squad I trust I swear you'll never find a squad like us A squad that shine bright in the dark like us Because we the Glory Boyz, we just hope you know that We full of ignorance and we's a bunch of shooters We the Glory Boyz, we just hope you know that We full of ignorance and we's a bunch of shooters, yeah You might also like I swear I'ma keep it real, tell you how I feel Only squad I trust, for my squad I bust You be honest, be foreal, that's how you feel I'm touring on my tour bus smoking la, la, la I don't care how you feel, 'cause how I feel I'm higher than the stars and you like blah, blah, blah I swear I just wanna chill, and smoke some kill And watch my numbers just rise, rise, rise, yeah   I swear I'ma keep it real, tell you how I feel Only squad I trust, for my squad I bust You be honest, be foreal, that's how you feel I'm touring on my tour bus smoking la, la, la I don't care how you feel, 'cause how I feel I'm higher than the stars and you like blah, blah, blah I swear I just wanna chill, and smoke some kill And watch my numbers just rise, rise, rise, yeahEmbed",0.131,0.706,0.163,0.9716
843,843,Chief Keef,"The Leek, Vol. 4",Squidward Tentacles,,"Nigga smokin' that's wassup Me and eight guns like Squidward Nigga smokin', that's wassup It's me and eight I got eight arms like Squidward It's me and eight guns like Squidward I got eight arms like Squidward I might shoot you I got eight guns like Squidward Aye, aye, aye, aye Eight guns like Squidward Eight guns like Squidward Eight guns like Squidward Bao-bao, bao-bao Eight guns like Duh-da-duh, duh-da-duh Eight guns like Eight guns like Duh-da-duh, duh-da-duh Eight guns like  It's me and eight guns like Squidward, bao-bao You can't beat or join the Glo, bow down Hey I'll come get ya, bao-bao AK that's my nigga, shoot off five rounds These poles'll leave 'em lost, the poles'll leave 'em lost This bitch gave me jaw like her damn teeth went lost Her nigga lookin' for her, he think that she went lost, aye Almighty Sosa leave 'em lost, bang You might also like What Almighty gon' do next? Aye, aye Who Almighty gon' shoot next? Aye, aye Where Almighty gon' move next? Aye, aye A condo or a mansion? Forensics come through, cleanin shit up Spongebob Cause four niggas came through we gon' call them gun cars I've been gang banging since a young boy Now I'm richer than a drug lord, aye Still ride with guns boy Still put X on my tongue boy Still doin' what the fuck I want boy Hit on me right on boy For these nice shoes I paid a price, aye, aye Spill somethin' on 'em, I'ma take your life, aye, aye In the club and I got my pipe No security I got my guys, aye, aye  It's me and eight guns like Squidward, bao-bao You can't beat or join the Glo, bow down Hey I'll come get ya, bao-bao AK that's my nigga, shoot off five rounds These poles'll leave 'em lost, the poles'll leave 'em lost This bitch gave me jaw like her damn teeth went lost Her nigga lookin' for her, he think that she went lost, aye Almighty Sosa leave 'em lost, bang4Embed",0.19,0.682,0.128,-0.96
844,844,Chief Keef,,Stacks* (Ft. Capo (GBE)),DJ Kenn Aon,"Huh Yep Bang, Bang Bitch We got the stacks Stacks, stacks, stacks Hmmm You feel me? Boom  Stacks, stacks, my niggas blowin' racks You niggas blowin' who? My niggas blowin' stacks Stacks, stacks, stacks, stacks, stacks Stacks, stacks, my niggas blowin' racks You niggas blowin' who? My niggas blowin' stacks Stacks, stacks, stacks, stacks, stacks Stacks, stacks, my niggas blowin' racks You niggas blowin' who? My niggas blowin' stacks Stacks, stacks, stacks, stacks, stacks Stacks, stacks, my niggas blowin' racks You niggas blowin' who? My niggas blowin' stacks You might also like Chief Keef on the track (boom) You old niggas is lame My niggas to the back These niggas is speakin' ""Chief Keef wake him up!"" Y'all niggas is broke Chief Keef take them up My niggas like to tote, you niggas gettin'  I ran out of breath, you niggas is gettin' choked To that  army ""Salute me or shoot me."" You ain't talkin' about twitter but I keep a couple  ""Yeah what's up?"", I mean what's good Big bank bitch like crisco I'm in the hood Aye your damn bully  yeah that's what I rep It's one time, meet me on the steps Bitch tall gang, apple bang, bang FGE bitch it's the same thing I'm the illest nigga like my  to the cold It's packing on the  weed they gon' take me on the   Stacks, stacks, my niggas blowin' racks You niggas blowin' who? My niggas blowin' backs Stacks, stacks, stacks, stacks, stacks Stacks, stacks, my niggas blowin' racks You niggas blowin' who? My niggas blowin' backs Stacks, stacks, stacks, stacks, stacks Stacks, stacks, my niggas blowin' racks You niggas blowin' who? My niggas blowin' backs Stacks, stacks, stacks, stacks, stacks Stacks, stacks, my niggas blowin' racks You niggas blowin' who? My niggas blowin' backs 1Embed",0.292,0.651,0.057,-0.997
845,845,Chief Keef,,Stand,Sonny Digital,"Bang, bang, bang Sos' baby,  baby (Sonny Digital) Squad (Bang), gang shit  You gotta stand ten toes down for somethin' nigga (Ten toes) Might as well stand ten toes down for money nigga (Ten toes) Stand ten toes down for pride nigga (Ten toes) Going to stand ten toes down for somethin' nigga (Ten toes) Be a stand up guy fuck the fighting nigga (Stand up) Stand up when it's time to fight nigga (Stand up) My car love to bite niggas (Stand up) Bet he stand up when its time to race niggas  Take a stand, take some bands, take a hand, take a friend Take a piss, take a shit, take a life, take a bitch Take a number, take a pic, tell a bitch, take the dick Ok I'm getting I'm getting cake and shit But I remember taking shit, you's a vet, that's a lick Who's the bitch, that's his bitch, take his bitch To my house, she's taking off all her shit Told his bitch, take a seat, cop a squat, you can pick Then I thought I got some dough to get I gotta split You might also like You gotta stand ten toes down for somethin' nigga (Ten toes) Might as well stand ten toes down for money nigga (Ten toes) Stand ten toes down for pride nigga (Ten toes) Going to stand ten toes down for somethin' nigga (Ten toes) Be a stand up guy fuck the fighting nigga (Stand up) Stand up when it's time to fight nigga (Stand up) My car love to bite niggas (Stand up) Bet he stand up when its time to race niggas  I bet he stand up when it's time to race niggas My car mean mug, when it's time to face niggas The feds been looking for me, yea for about a day nigga Cause every time I hit the parking lot, I slay niggas To my car you's a slave nigga, told that bitch to go ask how do he erase niggas He replied go head and take a stand Nigga got some money, we going to take his bands King Kong ain't got shit, on my car nigga You think you can do that to me, Denzel wash-a-nigga Four feet down, my car stomp a nigga Ain't no one want me and my car, we jumping niggas  You gotta stand ten toes down for somethin' nigga (Ten toes) Might as well stand ten toes down for money nigga (Ten toes) Stand ten toes down for pride nigga (Ten toes) Going to stand ten toes down for somethin' nigga (Ten toes) Be a stand up guy fuck the fighting nigga (Stand up) Stand up when it's time to fight nigga (Stand up) My car love to bite niggas (Stand up) Bet he stand up when its time to race niggasEmbed",0.206,0.719,0.075,-0.9973
846,846,Chief Keef,Two Zero One Seven,Stand Down (Ft. Tadoe),Chief Keef,"Bitch, I ball hard like Cailou Ballin' so hard might foul you Money in my pocket, might buy you Start gettin' cash, they love you Life that I live not for you You fuck niggas in trouble What comes with bein' loyal That mothafuckin' royal I'm a real fuckin' nigga, I don't care now All that tough, talk get your man slammed Swear I be feelin' like Bank Roll Around these fuck niggas, can't stay 'round Slide on your block, that's a man down Fuck around and get your fuckin' mans drowned Woo-Woo, that's that ambulance sound I got the shooters ridin' with me nigga, stand down  These lame ass niggas can't stand me These niggas can't feed of my energy They ain't puttin' shit under my Christmas tree Make the work stretch out like a centipede Put a couple tracks down for my mini-mes More bulls like I'm about to hit a Fendi Get low 'cause I'm 'bout to hit a enemy You turned 'cause you about to hit a penalty I got the eyes of a lion, don't I? I am the shit I am the fliest, aren't I? See what I like, I'ma buy it, aren't I? I'm part of them breeds that are dyin', aren't I? I don't wanna drive, bitch, I wanna fly Blue cheese on me, .40 on the side You not down to ride Niggas gonna die This a homicide We ain't gonna lie Bankroll on me like P.J Hoppin' on a PJ Hunnid band bands for a speed race Baby, I'm sorry for the delay I was on the phone buyin' hundred band shit off eBay You know when we on tour We gotta make a stop for some snacks On the mothafuckin' speedway You know when we on tour We gotta make a stop for some snacks On the mothafuckin' speedway You might also like Bitch, I ball hard like Cailou Ballin' so hard might foul you Money in my pocket, might buy you Start gettin' cash, they love you Life that I live not for you You fuck niggas in trouble What comes with bein' loyal That mothafuckin' royal I'm a real fuckin' nigga, I don't care now All that tough, talk get your man slammed Swear I be feelin' like Bank Roll Around these fuck niggas, can't stay 'round Slide on your block, that's a man down Fuck around and get your fuckin' mans drowned Woo-Woo, that's that ambulance sound I got the shooters ridin' with me nigga, stand down  You and your motherfuckin' boy lame Me and them boys totin' things And that right there is a sure thing And I am smokin' that cure thing I know you're smellin' this pure thing You don't be movin' that pure 'cane This cash that I'm spendin' is lil' change A quarter the size of my earrin' Gettin' to the guap don't stall dog Pass me the ball I'm a ball hog Doin' more numbers than a call log Smokin' on dope, it's a fog log And I just poured me a eight And I just copped me a SRT8 Sosa just copped that Wraith Who wanna bet that cake?  Bitch, I ball hard like Cailou Ballin' so hard might foul you Money in my pocket, might buy you Start gettin' cash, they love you Life that I live not for you You fuck niggas in trouble What comes with bein' loyal That mothafuckin' royal I'm a real fuckin' nigga, I don't care now All that tough, talk get your man slammed Swear I be feelin' like Bank Roll Around these fuck niggas, can't stay 'round Slide on your block, that's a man down Fuck around and get your fuckin' mans drowned Woo-Woo, that's that ambulance sound I got the shooters ridin' with me nigga, stand down1Embed",0.21,0.701,0.089,-0.9973
847,847,Chief Keef,,Stars,Dee Money & Donye,Stars shine bright like us Go in the mall and buy shit on site like us Bite us Warrup  Stars shine bright like us Got these bitches falling out on site like us Niggas from the dark they can't get light like us And my nina wish a nigga try to bite usYou might also likeEmbed,0.164,0.571,0.264,0.7184
848,848,Chief Keef,"The GloFiles, Pt. 1",Stars (2014),,"You not cool, boy I'm cooler Thanks to my jeweler I walk in the stores, shop 'til I snore You tell jokes, you's a fool I got Pistol I'll shoot ya and I'ma score Shooting guard shooting forward Walk in the spot like wheres my food? Niggas used to Window Shop I didn't Fuck Iggy, I would if I could fuck Brittney I would then Get all this money I could Fuck all that I should Fuck that, I'm gonna Stars on every Corner  Niggas on every block, I still be shoppin' at every shop 'Member posted at Grandmommas Selling dope and Marijuana Now I be riding in them tonkas, fucking on bitches and they mommas Baby already know I'm ignorant 'Cause I know I'm G as Fuck  You not cool, boy I'm cooler Thanks to my jeweler I walk in the stores, shop 'til I snore You tell jokes, you's a fool I got Pistol I'll shoot ya and I'ma score Shooting guard shooting forward Walk in the spot like wheres my food? Niggas used to Window Shop I didn't Fuck Iggy, I would if I could fuck Brittney I would then Get all this money I could Fuck all that I should Fuck that, I'm gonna Stars on every Corner You might also like Bitch, I'm hot as a tender And I'm a sinner Furs for the winter Handful of millions Bounced back out the trenches I'm Great but I can be better By the way it can't be measured, fly like a feather Yeah, bitch, I'm 'bout my cheddar et cetera, et cetera Please do not question I don't like pedestrians Keep spraying guns like Mexicans Smokin Keisha gettin' top by a lesbian Ain't no CZs in my pendant, these stones inside my pendant  You not cool, boy I'm cooler Thanks to my jeweler I walk in the stores, shop 'til I snore You tell jokes, you's a fool I got Pistol I'll shoot ya and I'ma score Shooting guard shooting forward Walk in the spot like wheres my food? Niggas used to Window Shop I didn't Fuck Iggy, I would if I could fuck Brittney I would then Get all this money I could Fuck all that I should Fuck that, I'm gonna Stars on every CornerEmbed",0.117,0.69,0.193,0.9827
